Date,BCOLOMBIA.CL,BHI.CL,BOGOTA.CL,BVC.CL,CELSIA.CL,CEMARGOS.CL,CNEC.CL,CONCONCRET.CL,CORFICOLCF.CL,ECOPETROL.CL,ENKA.CL,ETB.CL,EXITO.CL,GEB.CL,GRUBOLIVAR.CL,GRUPOARGOS.CL,GRUPOAVAL.CL,GRUPOSURA.CL,HCOLSEL.CL,ICOLCAP.CL,ISA.CL,MINEROS.CL,NUTRESA.CL,PFAVAL.CL,PFBCOLOM.CL,PFCORFICOL.CL,PFDAVVNDA.CL,PFGRUPOARG.CL,PFGRUPSURA.CL,PROMIGAS.CL,TERPEL.CL
2023-07-31/2023-08-06,29365.623046875,222.99356079101562,27328.9296875,8602.93359375,2328.1455078125,3180.036376953125,37549.23828125,265.0,14375.61328125,1963.1568603515625,18.0461368560791,83.0,4436.4130859375,1477.5284423828125,60627.53125,8960.845703125,456.429931640625,34108.85546875,11538.83203125,11464.056640625,15699.154296875,1899.9556884765625,45762.2578125,456.77032470703125,25969.4140625,12009.9755859375,19334.46875,5778.88134765625,12389.6630859375,4210.87744140625,6501.43310546875
2023-08-07/2023-08-13,27269.958984375,218.99368286132812,26616.388671875,8652.6015625,2314.714111328125,3099.172607421875,36049.26953125,259.989990234375,14412.7119140625,1937.880126953125,16.65797233581543,85.0,4190.876953125,1481.7379150390625,60178.4375,9159.5556640625,435.75872802734375,35435.3125,11577.7568359375,11382.033203125,15689.826171875,1946.9547119140625,45994.55859375,464.07861328125,24218.47265625,12268.453125,18848.677734375,5815.86572265625,12389.6630859375,4209.98193359375,6514.958984375
2023-08-14/2023-08-20,26787.689453125,221.54360961914062,26562.27734375,7822.31787109375,2247.5556640625,3043.7490234375,34789.29296875,250.0,13540.900390625,1963.1568603515625,16.648717880249023,81.3499984741211,3681.0,1489.31494140625,60908.38671875,8885.1474609375,433.6952209472656,32687.658203125,11078.71484375,11291.966796875,15232.7509765625,1912.9554443359375,46375.96484375,452.2026062011719,24123.125,11837.728515625,17974.25390625,5450.640625,12208.7939453125,4210.87744140625,6399.97119140625
2023-08-21/2023-08-27,25165.525390625,218.79368591308594,25263.470703125,8184.529296875,2283.373291015625,2872.935791015625,34059.30859375,241.77999877929688,11695.2578125,1946.3056640625,16.648717880249023,86.16999816894531,3401.019775390625,1480.053955078125,58430.92578125,8587.0830078125,399.31915283203125,31740.185546875,10779.291015625,10944.568359375,14477.17578125,1880.956298828125,46555.02734375,422.9692687988281,23993.103515625,10708.35546875,17585.623046875,5455.263671875,11304.4375,4121.28466796875,6402.24365234375
2023-08-28/2023-09-03,25165.525390625,213.495361328125,23901.53515625,8431.3330078125,2193.82958984375,2798.431884765625,34409.30078125,225.0,10897.642578125,2009.4974365234375,18.50885581970215,83.94999694824219,2952.349609375,1373.1331787109375,53405.77734375,7569.880859375,438.2056884765625,28784.083984375,10449.923828125,10629.830078125,14505.16015625,1813.4478759765625,46062.61328125,434.0232238769531,23819.744140625,9940.650390625,17711.927734375,5177.87744140625,10852.2587890625,4030.79541015625,6221.89892578125
2023-09-04/2023-09-10,24814.78125,209.9954376220703,23306.96484375,8236.8515625,1996.8326416015625,3803.323486328125,34149.30859375,229.0,10707.060546875,2046.56982421875,16.843061447143555,85.0,2662.439453125,1404.283447265625,46817.0390625,7948.37451171875,423.4854736328125,29371.515625,10215.3740234375,10563.5166015625,13339.150390625,1834.9571533203125,45131.515625,423.521728515625,22259.498046875,10235.5791015625,16516.8828125,5362.80126953125,11033.1318359375,3852.50537109375,6312.0712890625
2023-09-11/2023-09-17,28927.19921875,194.9957733154297,22742.49609375,7992.6748046875,1978.923583984375,3543.46923828125,33099.328125,211.0,13083.2001953125,2031.40380859375,16.843061447143555,70.61000061035156,2711.743896484375,1380.7103271484375,43382.5859375,7844.2880859375,446.5010070800781,27467.103515625,10479.8662109375,10723.85546875,14271.958984375,1806.9378662109375,41362.34375,465.8739013671875,24097.123046875,10839.9287109375,15810.0,5270.3388671875,9586.1640625,3724.00146484375,5743.98486328125
2023-09-18/2023-09-24,27462.861328125,202.1756134033203,22760.708984375,7513.8388671875,2081.397705078125,3834.21533203125,32919.33203125,230.0,12173.658203125,1963.1568603515625,16.843061447143555,61.0,2711.743896484375,1350.402099609375,45734.48828125,8393.1044921875,428.28192138671875,28803.03515625,10479.8662109375,10811.9423828125,14178.677734375,1806.9578857421875,42259.9765625,451.1426696777344,23655.05078125,10636.818359375,16200.0,5459.88623046875,9993.123046875,3763.2919921875,5989.82177734375
2023-09-25/2023-10-01,27015.671875,207.4954833984375,22942.7890625,8075.81201171875,2309.34130859375,4461.13671875,32879.33203125,230.0,13227.5,2021.5858154296875,16.843061447143555,80.0,2790.631103515625,1470.793212890625,48093.80078125,8847.2978515625,440.53533935546875,30309.509765625,10859.13671875,11154.3935546875,13917.4912109375,1798.9581298828125,44426.47265625,473.6998291015625,23473.021484375,10659.1513671875,17500.0,6116.3671875,11096.4365234375,3843.147216796875,6149.7607421875
2023-10-02/2023-10-08,27052.7578125,206.99551391601562,22997.427734375,8232.275390625,2145.475830078125,4379.3642578125,32199.599609375,219.38999938964844,12890.7998046875,2016.4569091796875,16.843061447143555,68.26000213623047,2662.439453125,1368.9237060546875,47186.37109375,8430.9541015625,463.7629089355469,31603.669921875,10774.2998046875,10986.13671875,13152.58984375,1764.958740234375,45754.2421875,477.656005859375,24235.896484375,10993.4140625,16010.0,6426.11572265625,11638.1484375,3887.397705078125,6050.5712890625
2023-10-09/2023-10-15,27485.6015625,205.4955291748047,23447.9453125,7802.12890625,2149.0576171875,4228.5400390625,31799.603515625,230.89999389648438,12938.900390625,2209.64013671875,16.843061447143555,77.0,2662.439453125,1389.1292724609375,46732.66015625,8702.1904296875,463.7629089355469,30645.984375,10978.9072265625,11184.0849609375,13301.8388671875,1779.95849609375,44857.09765625,472.92669677734375,23743.294921875,11127.71484375,16500.0,6374.97265625,11535.7333984375,3946.8671875,6041.5537109375
2023-10-16/2023-10-22,26962.58203125,207.9954833984375,23457.146484375,7802.12890625,2371.182861328125,4475.3232421875,28189.6484375,235.0,12506.0,2201.09228515625,16.843061447143555,77.0,3522.308837890625,1405.9671630859375,46555.0078125,8884.8876953125,462.6498718261719,31124.828125,10978.9072265625,11312.751953125,13992.1162109375,1834.9571533203125,43951.00390625,445.1075134277344,23922.423828125,11127.71484375,16310.0,6214.41796875,11451.9375,3855.07958984375,6041.5537109375
2023-10-23/2023-10-29,26358.404296875,209.9954376220703,22997.205078125,7321.6455078125,2218.024658203125,4501.59326171875,21099.736328125,249.89999389648438,12506.0,2111.3388671875,16.843061447143555,78.69999694824219,3505.545166015625,1416.06982421875,46193.6171875,8745.4599609375,428.1459045410156,31603.669921875,10978.9072265625,10936.6494140625,13432.4326171875,1781.974853515625,44139.78515625,435.83441162109375,23555.212890625,11175.6787109375,16300.0,6233.30615234375,11265.728515625,3889.041015625,5951.38134765625
