Date,BCOLOMBIA.CL,BHI.CL,BOGOTA.CL,BVC.CL,CELSIA.CL,CEMARGOS.CL,CNEC.CL,CONCONCRET.CL,CORFICOLCF.CL,ECOPETROL.CL,ENKA.CL,ETB.CL,EXITO.CL,GEB.CL,GRUBOLIVAR.CL,GRUPOARGOS.CL,GRUPOAVAL.CL,GRUPOSURA.CL,HCOLSEL.CL,ICOLCAP.CL,ISA.CL,MINEROS.CL,NUTRESA.CL,PFAVAL.CL,PFBCOLOM.CL,PFCORFICOL.CL,PFDAVVNDA.CL,PFGRUPOARG.CL,PFGRUPSURA.CL,PROMIGAS.CL,TERPEL.CL,AAPL,AMZN,BAC,BRK-B,C,CBU7.L,CENCOSUD.SN,CHILE.SN,CSPX.L,EIMI.L,F,FALABELLA.SN,GE,GOOGL,ISAC.CL,IUFS.CL,IUIT.CL,JETS,JPEA.CL,JPM,LQDA,META,NKE,NU,NVDA,PBR,PFE,RBOT,SDHA.CL,SGLD.L,SUAS.CL,UBER,VOO
2023-05-01/2023-05-07,-0.02777765392293785,1.9763445007869862e-05,0.09004639658749358,0.07105962889819262,-0.039383717697603515,-0.022653594569917557,0.00661116769599257,0.016000000000000014,0.0,-0.0904721342467919,-0.013624016456643795,0.027809506370907844,-0.007837166914846372,-0.016666749172603024,0.01764700341966985,-0.008474411782075753,-0.03186300368375583,0.0525064843318539,-0.04756304251409749,-0.015715528095891718,-0.016483515835814866,0.04499999084443029,0.02670415196024889,-0.036832841732017285,-0.03264604797258486,-0.04098363835898344,-0.06587677354864452,-0.0651981791071945,-0.02586207636745841,-0.03325534939156982,-0.03942177777866329,0.022925666722437787,0.0019915288757217375,-0.053620269064009074,-0.014213918988482788,-0.005145359340453459,0.0037822479570241985,-0.034164119852934105,0.016288558180193702,-0.007230076995836443,0.004054017916833796,0.02186440222464503,0.028307336799537897,0.012832074603030819,-0.0164896317051475,0.008464484567603181,0.0263281617301363,0.002366730530823924,-0.006640782175504789,0.019222172552525674,-0.01085069603653499,0.10283160257790525,-0.031374889873059586,-0.0010259431110206663,0.0581395735671042,0.033550701739486044,0.13280191865556956,-0.010285527236641556,-0.03999995478877316,0.006864988558352492,0.01170777440810844,0.037780187997107806,0.21578102826303747,-0.008061672825682598
2023-05-08/2023-05-14,-0.051428689358585244,-0.021189422625053966,-0.013517192371911513,0.036400356558011104,-0.03743306225535714,0.02052960353537725,-0.007709871978065497,-0.03149606299212604,-0.005267078420025606,0.021143694104080124,-0.020257789665601766,-0.0409562476273021,0.05219227348138644,-0.005649652729222021,0.0,0.054130790239196536,-0.037223394377879804,-0.029345202675541193,0.001985133413992868,-0.014285521195749773,0.020670362268899956,0.018779694272310632,-0.03182567656638635,0.006927304350609731,-0.011367565244767786,-0.021367444572701455,-0.011161854177977104,0.049010287246243234,0.026548680366553334,0.017441957123215168,-0.0025198507601220665,-0.005761361843202972,0.04353585382063252,-0.0223745191640079,-0.004291758143391555,-0.01878234724937977,0.0017687711335236944,0.027608553785566814,0.025643937068106082,-0.000933670766474104,-0.018506031284240554,-0.026688908588810456,0.016853932584269593,-0.014365289503681766,0.11310031114767627,-0.02668028339822559,-0.046953733394411334,-0.007195862379131945,-0.012813450685742245,-0.0061403508771930015,-0.019306591175686005,-0.005405400180747089,0.00442481512589854,-0.05039885988637305,0.06410254618814104,-0.01185482590667608,0.09611831593750719,-0.02961812651697049,-0.07407411768057937,-0.0049242424242423866,-0.0009771495642341144,-0.03570806479707367,0.018543066567932476,-0.002163882453138588
2023-05-15/2023-05-21,-0.050301281523082886,-0.007290970744914693,-0.04083308963143151,-0.051236107769738526,0.0,-0.011356199169953118,0.08230220446793024,-0.024390243902439046,-0.01664157337493266,0.004705866631613542,-0.061560226428463594,-0.02521739720146432,-0.03731838403792642,-0.022727198148041694,0.026597411223242995,0.0054055651571705,-0.01540715166812312,-0.05155317351838251,0.0,-0.010741879767385498,-0.09906950778490764,-0.02999647751826484,-0.007870596441378663,-0.10037043372737042,-0.034854650922185204,0.017467203987955093,-0.025141166425690642,-0.025423078967775514,-0.012931181287924365,0.0007498930966824968,-0.018895790099685228,0.016412340002769144,0.054326117791732464,0.03765239052726477,0.02449696007098079,0.005720590566560935,-0.010516698633947774,0.015816965424298335,-0.03828544275015877,0.018574289170962377,0.011655815964985328,-0.0017138859050389588,0.07458563535911611,0.05526307173684519,0.04467709600210257,-0.009082562791002724,-0.005046863734679219,-0.008154020385050975,0.041196471663224266,0.0,0.03788193100677417,0.12771739676200355,0.05059666589753542,-0.04533724562761865,0.12220310587598804,0.10317553571396099,-0.012647508240266503,-0.004875948080745873,0.034999974568684866,-0.015226494099733534,-0.01451815920751709,-0.013728323699422007,0.01898568342656448,0.016977548807576515
2023-05-22/2023-05-28,-0.0656516587841447,-0.02071912145811161,-0.0319519804666305,0.002381546716115457,-0.03740746797899264,0.0013128913155002753,-0.024195742951832022,0.03750000000000009,0.04230779574926302,-0.03278684408498611,0.001502154515814036,-0.0831598715472811,0.037275291888886564,0.019185986885586148,0.03816791191272362,0.0053762768742045,-0.057637867796597186,-0.016752392776403946,0.0,-0.030506641795597478,0.008474841375739839,-0.03165498377508613,-0.026280222710819423,-0.010784428294585369,-0.010796589560420844,-0.012017108661848241,-0.03520779622967385,-0.006180487466303286,-0.017467159852817327,-0.012407348195495715,-6.994092640999483e-05,0.0015412218249089005,0.03320430632560489,0.007114823388767011,-0.029631671996319997,-0.02428365587948944,-0.012955706893918895,-0.010423322828022052,-0.017525557939298553,0.0007340291093012041,0.0003388759337266123,0.037768425285684026,-0.0504370054426414,-0.014579000967975153,0.015070039197777385,0.010886469673405896,-0.007971014492753614,0.059831011646494625,-0.012466202714038088,-0.01853486319505737,-0.01609427669230934,0.006024119227211244,0.06676430359018815,-0.06317537541459695,0.04141104014054697,0.24571405970066174,0.02220327360693153,0.022572789685394,0.05797099134585837,0.009277155005798177,-0.020321802459820182,-0.00586080586080584,-0.018631943250390748,0.003380297863913251
2023-05-29/2023-06-04,0.038696528959173415,-0.023148179545738445,-0.019977733110712492,0.008805947766577393,0.09272800995361274,0.11438854359076878,0.02343325735624857,-0.00024095405057733554,0.06937265184441377,0.024697309516932053,0.0,0.08108108108108114,-0.08004060676187563,0.0496291327567111,0.051470694657892446,0.0,0.027578353294649194,0.0,0.00999426508251311,0.026355637692327516,0.11111109675025355,-0.025000137333544115,0.0,0.017918823472497625,0.06059461294622226,-0.0026064846131430564,0.05122179240084335,0.0,0.0,0.005059052798240149,0.006935309580268223,0.03146558055287474,0.03446839870627416,0.014129190968653171,0.027698080828935767,0.0385651026507865,0.008095505169584793,0.004551332323707857,0.02693442100647614,0.02042267279508425,0.015243863435390637,0.024813808055276665,-0.02658507495635276,0.029783914538459966,0.00048144736679778255,-0.026186579378068786,-0.025566106647187725,-0.029519500107735408,0.03128439207761469,0.0,0.025777855643638103,0.06467065115965642,0.04033734890782359,0.0025113663226952188,0.026509547768760244,0.009782569923237672,0.022556285818445376,0.02021279846765167,0.004566256707654759,0.0,0.010664960342445129,0.017870302137066973,0.03328995458774142,0.019151511879363925
2023-06-05/2023-06-11,0.1062091989381373,0.002369664304909147,0.017786846082987307,0.034185089654629186,-0.022887279708972086,0.04029409423740504,-0.013045741007990386,-0.01582711658538538,0.07869202154732391,0.02599242018406711,-0.0004998984436371812,-0.0006999969482421875,0.07919939887924343,0.07608697991661884,0.037315209728133736,0.0,0.007293040217819735,0.0,0.019180465868293695,0.0479670170693427,-0.02222221963726778,0.0,0.0,-0.0017650185604789481,0.07132709195132869,0.11488032141221938,0.060716128086644394,0.0,0.0,0.04506227017785425,0.021809235142020267,5.531243667422636e-05,-0.006599595129369917,0.027640835783435902,0.01763383927662554,0.04274620673983498,-0.004288129158885656,0.016181259440134932,-0.02852873977024406,0.005638064089175776,0.01668335039891722,0.10895888465540438,0.029035459869912073,0.004726024262344586,-0.019571564668143027,-0.03808403361344537,-0.02298850574712641,0.027087033747779765,0.036189375449429795,-0.02383093525179858,0.0038441384390717204,-0.05399330454145268,-0.02809870437787987,-0.014581053999774163,0.07460545144610631,-0.014163210666768067,0.12418299870561689,0.015902077443660012,-0.018181771943063474,-0.03178858674837226,7.913992373254075e-05,-0.03963800904977377,0.031714124106419384,0.004500812522240105
2023-06-12/2023-06-18,-0.047562824567035644,0.039243491415583254,-0.03387645483192969,-0.04178962474763992,-0.012612680746749594,-0.00197898771557925,-0.018073995516802666,-0.02857142857142858,-0.007279948945794534,0.013357935273557997,0.025012475358589192,-0.09086362256905145,0.00048215774604210004,-0.07121212727316362,-0.05074589331682611,0.07700535346430382,0.054160066214337554,-0.10773061821501373,0.0008554317776361398,0.0028677086405988206,0.008522770871301155,-0.023076859030062846,0.0014581743374832978,-0.06679763354049961,-0.03974819441116573,-0.004065000444222422,-0.0014677605567576801,0.12615957595403127,0.19555552451407476,0.059633138514758155,-0.031929352274453704,0.0218833123367268,0.01668960182695045,-0.0027331861972712534,0.009007095161522649,-0.002277456105874043,-0.0021141386344214474,-0.0076433010064203,-0.016814662170036576,0.029394623153250254,0.023958039581084334,0.0494906148190728,0.019459459459459483,-9.409761608802913e-05,0.01063564118671012,0.013488485865045252,0.0023017902813298186,-0.022049286640726362,0.05649719672641362,-0.03270382312298481,0.01595620645815843,0.02615936635201077,0.06057750738809253,0.0730209111798017,0.006675593092494658,0.10127471363487817,0.010174316371906134,0.0279702273398601,-0.03240744120244898,-0.04113924050632911,-0.0016090779431140456,0.007538635506973312,0.06172233900214641,0.025871500760998423
2023-06-19/2023-06-25,-0.037220790901976386,-0.002866208144638005,-0.03703691624007033,0.015905543228704522,-0.02007298580531991,-0.05779042973992876,-0.05302195502535911,-0.01680672268907568,-0.04000001684710741,-0.02727270152943473,-0.0019520768993772641,0.043478311986564266,-0.03468675536249377,-0.0021750342675571632,0.038740964776140085,-0.09533260870695792,-0.10674528897135038,-0.03297932660050873,0.0,-0.037510459016484754,-0.04338032478754872,-0.002624692939954709,-0.07123042616185171,0.023157820079334313,-0.04242845188848687,-0.01744814998883837,-0.020088157655112404,0.0,-0.021561354501359653,0.04734762897239375,0.020943211346619472,0.009517592934857433,0.03060007994783631,-0.04933205014720299,-0.00904495161442509,-0.0450301397930416,0.0,-0.008344070847058571,-0.019631425718199536,-0.01735885139582527,-0.04006410158440754,-0.02773932167503157,-0.015853671481475318,-0.023614655828451236,-0.00963338563242866,0.0,-0.0005103342689461998,-0.004531388152077764,-0.017501245293753964,0.0,-0.03078303366407953,0.042873682578514316,0.027508973691984684,-0.03583060016929307,0.00265251737767902,-0.011313610398363427,0.07218697221511339,-0.04393426231701392,-0.06698565728602002,-0.0008250825082508628,-0.01923483028951789,-0.0013093901982791367,-0.00413603638057114,-0.013917324132948328
2023-06-26/2023-07-02,-0.0012886037210749768,-0.0007756676112855576,0.03161798357578083,-0.048484752460905,-0.0018622820098805892,0.022248944579312147,-0.11053097469490847,0.017094017094017033,0.03125006855105661,0.0,0.0019558949567399786,-0.1002109672381899,0.047415675422919135,-0.005449618233569042,-0.0400383063731089,0.05927549275616939,0.024269550906916182,0.040462321418727853,-0.03760682814014171,0.004893370863093827,-0.005300318825580463,-0.026315743822640236,-0.023000364419110686,0.0,0.008285297460886465,0.0042213973959173146,-0.019499963463639025,-0.009884806016796643,-0.015957360478317972,-0.0790059796742183,0.0017596264512098614,0.03905091012741435,0.007964113235244374,0.033873940775922096,0.017151379567486913,0.0004346221809028439,-0.004080384985083674,0.005760591265285608,0.028132688852583243,0.021176582532510313,0.013355579577321475,0.07917257319493376,0.0371208584237559,0.05848915636452956,-0.021579121789871647,0.0,-0.006382435537401032,0.021427778394581987,0.05987140260441337,0.0,0.04746139485474732,-0.1277777883741591,-0.006061251783025079,0.007761198436461614,0.04365078388938781,0.002203320658287433,-0.018452770818239483,-0.04229760058641785,-0.061538435455061435,-0.0049545829892650994,-0.0026401157168646217,0.034088780670537444,-0.0039225192211364,0.019193625777602197
2023-07-03/2023-07-09,0.009545219386705162,-0.004566202409843401,-0.06075934700256247,0.08280253117641445,0.0,-0.031176533484932434,0.07632925308207095,0.06672270959164917,0.01010096068214339,0.009345695055054115,-0.04831619159624201,0.04454859655816823,0.0009534023565642702,0.14741048896861697,0.0282818279680237,-0.016062236172311284,-0.009246912103271332,0.03727842191372566,-0.008570079146852816,-0.004055333391873472,0.005328561902545825,-0.008648730899418755,0.0070568854014818605,0.019916341171417384,0.023008901346033284,-0.023750240574406334,-0.031616543249463724,0.013311231191018402,0.050960343866633284,0.06931762276343312,-0.003021808967129891,-0.016961541616781095,-0.004449231576703627,-0.005576950268501246,-0.00029327303083759304,-0.006515884030509511,-0.008115338750051215,0.04897352694410251,0.0060938522160158826,-0.005081643510614908,-0.002965408614717502,-0.009914112954402587,0.03142857142857136,-0.014383275017034736,-0.001837888919665187,0.018929076302451442,0.03083247687564228,0.01076086956521749,0.012138199250969484,0.012380952380952381,-0.007563380369161599,-0.017834378112919103,0.012370286013666743,-0.05354708154852217,-0.013941655074608095,0.004751398021894282,-0.01590756675135019,-0.03135220558233032,-0.03825140674774763,0.011203319502074649,0.0074009784056523475,0.0,-0.006022662324786321,-0.006890630075507831
2023-07-10/2023-07-16,0.10855260000490907,0.013761444771810183,0.023007576366095517,-0.06764708251505025,0.014925426120049101,0.0610200667166545,0.030606088262439934,-0.06542461119779208,0.031333373438808376,0.0032407703342476335,0.007179401974745092,0.009315396692130884,-0.008897727536656963,-0.0021738921439965475,-0.02778190823928306,0.020765392498041102,0.018023380269144518,0.029991940375488246,0.016661382824684656,0.031774509822824815,0.007067112319198321,0.03834789704758634,-0.015151495037230123,-0.004065293585923335,0.05481430379973129,0.02627722083831574,0.04476037808012623,0.037628730475063765,0.009036132577214806,0.02642486621115636,-0.007390225145056384,5.265121865405398e-05,0.037756156130169805,0.0203295892721167,0.0005573553675801701,0.00021850835823289394,0.01477480831971878,0.025153362147247504,0.027315951723509313,0.023799133979993004,0.041969611637725945,0.0,0.05011332158146553,0.018564770541210862,0.0497153945310147,-0.026529507309149936,-0.0012462612163509634,-0.009355844714485473,-0.013837690968000582,-0.006585136406397019,0.04474540715379338,0.01815821865018341,0.06312610565927934,0.0334098041767501,-0.0077121359895410135,0.06978350934495237,-0.005878060173930999,0.02223463414514537,0.08522727395877361,-0.0016413623307345304,0.014210688631424606,-0.008150697337438895,0.04288045115662853,0.024522839100125537
2023-07-17/2023-07-23,-0.0029672541203674685,0.0,0.00391145436026763,0.047809630818223425,0.01878163355964335,0.0734684557548424,-0.002352296889271188,0.13330799955523331,0.020685214138691954,0.011536715264044428,-0.007128225577954339,-0.06404984006098091,0.006575291819837403,-0.003812579688696305,-0.039839809594397146,0.022513187285005287,0.0401640666421772,0.02308492314254762,0.02189530927622818,0.008175504372141207,0.012280703687731487,-0.01062317284907821,0.0020060269268107334,0.044898155341039026,0.0034187024183589543,0.04953972130734674,0.028225826471130366,-0.016207424078999888,0.029104540035544524,-0.009861573860573403,0.012298688440760097,0.006555013797037379,-0.03474898225638845,0.0985914775573804,0.013691440610612782,0.028415124458744945,-0.0030528327956824697,0.08019148233016837,0.06682079513637995,0.007175469632530795,-0.015223642217942146,-0.07009335794457272,0.07146282973621099,0.0011930887625040132,-0.04305536287129663,0.01918798665183541,-0.007237334664337403,-0.014003473729917504,0.019176883575988013,-0.007102272727272707,0.034586317151473756,0.03821652452768376,-0.04730151245640657,0.0102825388658081,0.025906773515252945,-0.025511968730756673,0.029564080312720176,0.02973587677767342,0.06282726591189802,-0.03616933826551583,0.0013746867240713723,-0.0016435354273192093,0.055418984184052,0.006783426108845081
2023-07-24/2023-07-30,-0.008928586226082613,0.0045248793795886755,-0.020130098833106902,0.02361650509348512,-0.018518696170206184,-0.02234636200605067,-0.01149425552020833,-0.03309778392895957,-0.018999406977052047,0.006386787077288458,0.0,0.0086729639160541,0.08329344794797677,-0.030617844318953535,0.0,-0.016896988874673724,-0.03939895746989752,-0.0725642297185598,-0.005863179333668422,-0.005042020063605102,-0.01386470786075622,0.00738672153756692,-0.019230940623070958,-0.012695462646288957,0.0003407899201726128,0.03776554713138025,-0.029411784993909618,0.0016475128185318155,0.04423492458553646,0.009959793095823954,0.0020547964003936325,0.020266771288512286,0.017000051645132297,-0.0025015131415984104,0.011713291527594594,0.007651506533886243,-0.003611801839417339,0.008864298231557433,0.017663685569729193,0.0077145284206570075,0.0347826685214736,-0.04809766680639871,0.011548813262365787,0.036798767578984704,0.10464923029001794,-0.02220327421555257,0.0012569130216188995,-0.002312011449961515,-0.02615886086386876,-0.025274201239866456,0.012649359020391548,-0.047852688086231776,0.1060966464715225,-0.00403444907929007,-0.002525250092658138,0.05509054103448596,0.0,-0.035561494597852406,-0.19211823431511155,-0.0034115138592750727,0.00047519054955724727,-0.016279495152734635,0.019267411734745554,0.01034714006038473
2023-07-31/2023-08-06,0.005705724165761872,0.004504497073664737,0.012565296127913017,-0.0784314197269399,-0.018867800288266734,0.0,0.119558712919281,0.019230769230769162,0.0006455655924755277,0.05621049311838866,0.0,-0.02237928729953853,-0.008812471949655287,-0.010152308756191553,0.007462702068327998,-0.013541793209322472,0.05620105783264284,-0.004699935028667168,0.00607120241618575,-0.005912180113982424,-0.014059824661877385,0.0010537653814275405,0.0043138264137512206,-0.003917328222831529,0.020435901326310235,-0.013646694871910614,0.005050508639877549,0.027960521601534616,-0.048611207972129256,0.0,-0.014354080090654753,-0.070673525030022,0.05566901321077977,-0.018808769852870055,0.0005145441154839059,-0.035857373045492746,-0.00015763807896296278,-0.011532175243631815,-0.04163564593371405,-0.012800926946947011,-0.02240900083310704,-0.017321816531176037,0.04425170273443335,-0.011626927133695952,-0.03371551305302534,0.015382468868812893,0.041928194828019016,0.003089825645552935,-0.04382650461453441,0.024461839530332652,-0.005672096834277829,0.045103017715482974,-0.04531767286451549,0.0017492819857589659,-0.006329137991299971,-0.04427821291134082,-0.029432876952504072,-0.018293308431335142,-0.42073171629972816,0.038083012409071415,-0.01103016880418295,0.01729267385645228,-0.06107184594898796,-0.022602186992416673
2023-08-07/2023-08-13,-0.07136453597986969,-0.017937190273561776,-0.026072774300813895,0.005773375815208315,-0.005769139617478158,-0.025428567458315565,-0.03994671579660247,-0.018905697228773555,0.00258066435752613,-0.01287555462782064,-0.07692308505330037,0.024096385542168752,-0.05534564253964491,0.002848996023021577,-0.007407422679774678,0.022175357942856078,-0.045288887034597325,0.038888934061867886,0.0033733747559616667,-0.007154835331965703,-0.0005941800955391319,0.024736905035498635,0.005076252622888466,0.015999919826022557,-0.06742321571199295,0.021521903788476626,-0.025125645907648764,0.006399919426447465,0.0,-0.000212665370807108,0.0020804457550862576,-0.02307827280398811,-0.008311267473209427,-0.00031946658049863963,0.02388644276238372,-0.01362684181992102,-0.0027585000133790727,0.026388930435097047,0.026111094156900938,-0.015678949673379683,-0.031200240273706048,-0.058184680358753016,-0.03000256265918977,0.013620995266405922,0.011318401373790143,-0.007214015802129881,-0.023855421686747036,-0.018921892189218914,-0.00492855480322818,-0.029130850047755508,-0.01006283674430375,-0.11590624169871155,-0.029253693763128696,-0.0066170908116796046,-0.011464926986511248,-0.08560878353643797,0.008136112940489548,0.029126376231908058,-0.021052644963850065,-0.013190436933223415,-0.012967568619969172,-0.009870224821787565,-0.032964638347716235,-0.0023635602789248145
2023-08-14/2023-08-20,-0.017685011243556592,0.011643837048154415,-0.0020330078881880542,-0.09595769381138075,-0.02901371142853193,-0.017883348559433854,-0.034951514382497106,-0.038424518672312113,-0.06048906886058503,0.013043496884494798,-0.0005555571458423225,-0.042941194422104756,-0.1216635465149607,0.005113607669941844,0.012129746950475306,-0.029958680659766035,-0.004735434880259293,-0.0775400046740099,-0.04310351299126158,-0.007913033167507466,-0.029131947690525517,-0.01746279323811295,0.008292421139830752,-0.025590507168837817,-0.0039369805686484405,-0.03510830623767003,-0.04639178622754436,-0.06279806224436746,-0.01459839055916623,0.00021271060698713207,-0.017649810727055737,-0.01723568981932677,-0.037497307305014105,-0.06967083542251296,-0.016157411598450855,-0.052052840249755206,-0.0024499925834542413,-0.01488501296916278,0.017866827862929258,-0.020384443832798027,-0.02563262171616998,-0.01482707704778885,-0.047662777481979,-0.0245198517142331,-0.01620868842040213,-0.02768166089965396,-0.02493211552703034,-0.04496523884278991,-0.04754833909993739,-0.011313330054107285,-0.03548073113588235,-0.02928870793757621,-0.06096665380955579,-0.030345058890981713,-0.07087631114852622,0.059821380449852635,0.01907553402222284,0.017202875132968254,-0.007526849008742675,-0.027151211361737704,-0.012489255695997015,-0.023260107070334102,0.022420488738570166,-0.02032205490383776
2023-08-21/2023-08-27,-0.06055632626839946,-0.012412561620631424,-0.048896659869060666,0.04630487174648712,0.015936258009460857,-0.056119355146097005,-0.020983018414766796,-0.03288000488281251,-0.1363013185890375,-0.008583723812087385,0.0,0.05925015101699782,-0.07606091404764326,-0.006218286052633415,-0.04067520206929631,-0.03354637100120228,-0.07926319326311937,-0.02898563887208716,-0.027026946026498577,-0.030765095554136868,-0.04960201847158452,-0.016727595826948605,0.0038611056525357235,-0.06464654781166534,-0.005389910485270821,-0.0954045402700614,-0.02162152940544948,0.0008481657832650757,-0.07407418368787544,-0.021276509393628906,0.0003550736197923676,0.023611447314247913,0.0003002048173423866,-0.020955033673318413,0.009558642899149206,-0.02390529333528124,-0.003248325607226543,0.015659351791052822,-0.021702137399227106,0.005669054136814955,0.00910625501643958,-0.004180599615846159,-0.029771964425509556,0.0016099889015837032,0.0189863638362906,0.02530249110320293,0.011139240506329084,0.04614300810144423,-0.016640650152974668,0.02189054726368167,-0.012888574761023341,0.01724136277318622,0.00794354675304687,-0.05696026375288232,-0.01386961221962335,0.06279588637786815,0.030237603988030104,-0.007637549753181205,0.09425780616337409,0.03177329325890943,0.008759957059853107,0.01833301833301837,-0.016334740762333433,0.007753942147499249
2023-08-28/2023-09-03,0.0,-0.024216076267692954,-0.05390928122581884,0.030154905918869934,-0.039215533230682054,-0.025933021713534954,0.010275962782292813,-0.06940193094555391,-0.06819988470219973,0.03246754794364515,0.11172859993380468,-0.025763041289040944,-0.13192224557532684,-0.07224113418320866,-0.08600152009079631,-0.11845723949705067,0.09738209492017136,-0.09313435040051443,-0.030555552032371147,-0.028757486902660556,0.0019329996003947247,-0.03589047916404098,-0.01057703304229951,0.02613418017227742,-0.007225383531026086,-0.07169215481923252,0.007182269696292876,-0.050847447007710045,-0.04000010712054447,-0.02195656575625471,-0.028168988304042242,0.06074696339970287,0.036470064615695685,0.01684211271086622,0.01834630099645773,0.008486868256879276,0.0066767664222704415,-0.004598327341751585,0.0011961788978545052,0.02980251456632943,0.020053488634350414,0.019311561459261606,-0.0023640661938534313,0.020273322607589517,0.04450268532107304,-0.010690361320329078,0.01827741612418632,0.03007856341189674,0.01586458167537219,0.007302823758519983,-0.001563997553344021,-0.011299424374029976,0.0381085090866673,0.03561310614901125,0.0,0.05413112524567332,0.04868460506181105,-0.016492701397473275,-0.03564356273597147,0.004161464835622075,0.01449117052344806,0.03656273199703053,0.07006373737943483,0.02600193894163061
2023-09-04/2023-09-10,-0.013937485316943277,-0.01639344145129029,-0.024875821097396167,-0.023066512155585972,-0.08979592086558474,0.35909096341884417,-0.007555869535183168,0.01777777777777767,-0.017488372359776072,0.018448586707057624,-0.08999985675967082,0.012507481714444602,-0.09819641797482537,0.022685540658139658,-0.12337126447652147,0.04999994839747046,-0.03359202135172035,0.02040821034790885,-0.022445120992770407,-0.0062384324184979745,-0.08038585945034105,0.011860984607658942,-0.02021373929796133,-0.024195699178312435,-0.06550221885418883,0.02966895518382251,-0.06747119454172557,0.03571421498821281,0.016666857139206348,-0.04423197431784032,0.014492739974866664,-0.05953777340092459,0.0007964133669293716,-0.013238940115303133,0.0019036651152484207,-0.02404420444517341,-0.0023687567954471245,-0.03152173804854408,-0.032258077881476166,-0.009208173365119143,-0.016710361115086503,0.013179529192285822,-0.028436018957345932,-0.02205881424168399,0.0053073442711826235,0.018313861698768585,-0.01180231128596021,0.0013074743952929957,-0.046330006874795715,-0.019816336394393397,-0.020364996303899985,0.011428560529436416,0.005094795038577793,-0.042618325428872894,-0.04219411886094804,-0.0605455663558786,0.013112520488914647,-0.04276115628690902,-0.02977409145547616,-0.0029009531703273472,-0.007810782523967941,-0.026857654431513,0.004251716816473072,-0.012828083426701054
2023-09-11/2023-09-17,0.16572453036433688,-0.0714285247169778,-0.024218887091656982,-0.02964442857319005,-0.008968732403544566,-0.06832294149603046,-0.03074675628841772,-0.0786026200873362,0.22192268718710184,-0.007410455995944032,0.0,-0.16929411046645215,0.018518521914744346,-0.016786582625529234,-0.07335904178850483,-0.01309530969228856,0.054347869951311356,-0.06483874151029612,0.02589158134525138,0.015178550215350084,0.06993013546092075,-0.015269722815420939,-0.0835152957485017,0.10000000000000009,0.08255464683571256,0.05904400751323813,-0.0427975920471525,-0.017241437393750725,-0.13114751051232676,-0.03335593175656415,-0.09000000154713472,-0.017790973638399876,0.01562615733828787,0.016925160143084428,0.012969823858569818,0.052229392699805643,-0.0026909089196408553,-0.0056116413655316055,0.052749771696144476,-0.0012206246751650385,0.008663786301194687,0.02520320346617244,0.019512195121951237,0.03374493328725969,0.007479034510156968,-0.024186046511627923,-0.022891266484200035,-0.05680087051142546,-0.01746723254120064,-0.03205128205128205,0.03462412674263016,-0.08898306797030897,0.008123750636819471,-0.014436338814587724,0.08076361165289203,-0.036609802401290414,0.03542233297141939,-0.005255633208726573,-0.14603178981623854,-0.015793848711554426,0.003046409803537209,-0.021527138914443467,0.005927154304579574,-0.0015878387863675902
2023-09-18/2023-09-24,-0.050621488777795265,0.03682049085380101,0.0008008307685278826,-0.05990934814702764,0.05178275802213039,0.08205125378512546,-0.005438058835219972,0.09004739336492884,-0.06951984060546401,-0.03359595367177726,0.0,-0.13609971005923938,0.0,-0.021951184794610556,0.05421305099558427,0.06996382593773753,-0.040804131243744046,0.04863751432199748,0.0,0.008214108658885833,-0.006535980806988362,1.1079258243729129e-05,0.021701691227301367,-0.031620641650501935,-0.018345437534806885,-0.018737240527934573,0.024667931688804545,0.035964929022182845,0.042452745615629395,0.01055062080793201,0.04279901843649103,-0.001257005074868478,-0.08027640374284328,-0.04160883695938289,-0.02093182731493415,-0.04191040382524458,-0.003412429949099627,-0.05191875144522695,-0.050213289558938,-0.02420618866721591,-0.015196596791041905,-0.014274361229135724,-0.02440191387559809,-0.03671304133570907,-0.052037850891587634,-0.02453836104932383,-0.01018589253883373,-0.028495616059067808,-0.046111106872558594,0.004075394803871646,-0.020697618684502928,-0.009302316985087988,-0.004095701383893036,-0.05620195387153182,-0.06929350810192314,-0.05216407882697083,-0.007894723322870334,-0.04050478859563289,-0.1214373704208268,-0.023226351351351315,0.0004569639384828239,-0.047386235426852163,-0.06544614015977901,-0.02882036030770596
