Date,BCOLOMBIA.CL,BOGOTA.CL,BVC.CL,CELSIA.CL,CEMARGOS.CL,CNEC.CL,CONCONCRET.CL,CORFICOLCF.CL,ECOPETROL.CL,ENKA.CL,ETB.CL,EXITO.CL,GEB.CL,GRUBOLIVAR.CL,GRUPOARGOS.CL,GRUPOAVAL.CL,GRUPOSURA.CL,HCOLSEL.CL,ICOLCAP.CL,ISA.CL,MINEROS.CL,NUTRESA.CL,PFAVAL.CL,PFBCOLOM.CL,PFCORFICOL.CL,PFDAVVNDA.CL,PFGRUPOARG.CL,PFGRUPSURA.CL,PROMIGAS.CL,TERPEL.CL,AAPL,AMZN,BAC,BRK-B,C,CBU7.L,CENCOSUD.SN,CHILE.SN,CSPX.L,EIMI.L,F,FALABELLA.SN,GE,GOOGL,JETS,JNJ,JPM,META,NKE,NVDA,PBR,PFE,SGLD.L,VOO
2018-02-04,19612.7109375,39392.7421875,7379.5966796875,3221.263427734375,8113.755859375,49044.80859375,946.5904541015625,15775.6923828125,1836.6998291015625,7.6593146324157715,477.0,4237.31103515625,1206.65234375,41304.84765625,16487.708984375,833.5822143554688,33324.84765625,12397.55859375,11374.1357421875,10580.5498046875,2020.954345703125,21571.724609375,839.8250122070312,19161.533203125,11863.294921875,26553.7890625,13021.8203125,27651.78125,5670.4296875,7534.97509765625,37.666927337646484,71.49749755859375,26.761137008666992,209.1199951171875,59.650001525878906,121.73999786376953,1451.6756591796875,67.0722427368164,269.1000061035156,31.68000030517578,7.166166305541992,5960.68359375,70.77513122558594,55.62638854980469,31.212623596191406,111.62588500976562,92.74307250976562,189.24179077148438,61.37581253051758,5.7739644050598145,4.2420854568481445,25.19870948791504,129.60000610351562,223.72048950195312
2018-02-11,19001.72265625,39297.47265625,7463.1396484375,3191.220703125,7447.0673828125,49494.7578125,956.00927734375,15113.443359375,1685.0772705078125,7.623440265655518,440.0,4119.6083984375,1191.901123046875,41116.89453125,15512.3876953125,813.9686279296875,31364.560546875,11921.0185546875,10972.310546875,10076.7138671875,2020.954345703125,21492.12890625,813.682373046875,18671.7421875,11244.3408203125,26084.40234375,12363.0224609375,26063.4296875,5579.94384765625,7195.95556640625,36.70707321166992,66.9800033569336,25.40423011779785,196.02000427246094,57.29476547241211,122.0,1404.87255859375,65.03445434570312,249.60000610351562,29.5,7.219233989715576,5670.1025390625,67.607421875,52.00162887573242,29.701705932617188,105.01814270019531,89.3021240234375,175.1491241455078,59.796234130859375,5.7383599281311035,3.9299795627593994,23.73019790649414,128.23500061035156,212.4544677734375
2018-02-18,19588.2734375,39476.11328125,7296.0556640625,3131.135009765625,7560.5458984375,48644.84765625,941.8810424804688,14805.970703125,1712.6448974609375,7.533751964569092,451.0,4058.40087890625,1194.851318359375,41178.07421875,15883.94140625,833.5822143554688,32263.029296875,11914.220703125,11073.9951171875,9875.1787109375,1996.2080078125,21641.595703125,830.0214233398438,19149.587890625,11502.2392578125,26369.384765625,12601.3115234375,26944.25,5504.54052734375,7545.9111328125,40.631710052490234,72.43450164794922,26.777881622314453,203.7899932861328,59.73646545410156,121.7699966430664,1400.2154541015625,66.23125457763672,264.45001220703125,31.84000015258789,7.274081230163574,5765.17578125,68.10523223876953,54.44845962524414,31.19312858581543,107.95308685302734,93.06771850585938,176.3922882080078,62.3619270324707,6.029137134552002,4.0605549812316895,25.189016342163086,132.15499877929688,221.73239135742188
2018-02-25,19796.01171875,39607.0859375,7184.6640625,3104.4306640625,7588.91650390625,49244.7890625,932.4622192382812,14947.880859375,1809.13232421875,7.175002574920654,438.0,4030.152099609375,1203.7021484375,41570.234375,15744.6044921875,830.3135375976562,32246.6875,12085.91796875,11159.1494140625,9932.759765625,2033.328369140625,21657.5390625,830.0214233398438,19328.775390625,11502.2392578125,25279.7421875,12194.81640625,27045.32421875,5524.6533203125,7491.23046875,41.355125427246094,75.0,26.82813835144043,202.75999450683594,59.93863296508789,121.73999786376953,1409.141357421875,66.91051483154297,262.67999267578125,31.639999389648438,7.335785388946533,5760.568359375,65.57110595703125,56.068241119384766,31.495311737060547,107.03694915771484,95.20205688476562,182.28994750976562,62.23409652709961,6.080812454223633,4.439539909362793,25.189016342163086,129.5399932861328,223.10195922851562
2018-03-04,18659.56640625,39750.5625,6822.6474609375,3004.287109375,6808.74755859375,46995.01953125,932.4622192382812,13836.251953125,1709.198974609375,7.183971405029297,424.0,3893.61767578125,1188.9508056640625,40785.88671875,14320.3173828125,790.8563842773438,31119.51953125,12046.8173828125,10815.29296875,9500.9013671875,1979.7108154296875,21386.42578125,803.6521606445312,18062.490234375,10831.7060546875,25145.6328125,11437.8984375,24937.14453125,5668.248046875,7250.6357421875,41.522438049316406,75.01249694824219,26.49309730529785,201.33999633789062,57.29476547241211,121.80999755859375,1435.60888671875,65.46141815185547,257.19000244140625,30.459999084472656,7.130107879638672,5637.56396484375,64.42554473876953,53.88384246826172,31.310102462768555,104.44249725341797,91.9640121459961,175.65631103515625,60.16145706176758,5.852272033691406,4.522343158721924,24.97366714477539,128.72999572753906,218.569091796875
2018-03-11,19918.205078125,40169.00390625,6460.62890625,3034.330322265625,6886.763671875,48794.8203125,931.5203857421875,13800.7744140625,1726.4287109375,7.183971405029297,419.0,3917.158203125,1197.8016357421875,41178.07421875,14753.79296875,830.2353515625,31446.232421875,11541.078125,10770.7548828125,9500.9013671875,1992.083740234375,21418.32421875,797.092041015625,18862.876953125,10315.91015625,25313.271484375,11199.6103515625,25716.87890625,5607.78857421875,6933.4892578125,42.41081237792969,78.94450378417969,27.50891876220703,212.94000244140625,59.18435287475586,121.69999694824219,1439.8778076171875,66.53530883789062,267.31500244140625,31.6200008392334,7.356351375579834,5647.72021484375,68.16696166992188,57.695980072021484,32.587074279785156,109.1747817993164,95.79447937011719,184.21937561035156,60.71891784667969,6.069746971130371,4.684765338897705,25.543302536010742,128.90499877929688,226.42430114746094
2018-03-18,19343.876953125,40647.1796875,6349.23828125,3057.69677734375,6950.59619140625,47844.9296875,923.0433959960938,13599.734375,1747.104736328125,7.175002574920654,416.0,3926.573974609375,1191.901123046875,41632.08203125,14506.091796875,810.5458984375,30629.447265625,11541.078125,10723.322265625,9227.3916015625,1979.7108154296875,21249.34375,803.6521606445312,18253.62890625,10315.91015625,25346.798828125,11157.5556640625,25601.36328125,5706.03662109375,6933.4892578125,41.94894790649414,78.58399963378906,27.0465145111084,206.9600067138672,57.1314582824707,121.88999938964844,1425.59619140625,69.5786361694336,266.20001220703125,31.559999465942383,7.644297122955322,5432.8408203125,65.2924575805664,56.382850646972656,32.80152893066406,109.07683563232422,93.68446350097656,184.0801239013672,60.36174392700195,6.1971635818481445,4.490495681762695,25.55025291442871,128.0749969482422,223.54379272460938
2018-03-25,19185.013671875,40467.859375,6349.23828125,3024.3154296875,6759.10107421875,49044.80859375,923.0433959960938,14120.0712890625,1805.6859130859375,7.175002574920654,400.0,3855.9521484375,1188.9508056640625,41239.33203125,14908.6103515625,790.8563842773438,30662.123046875,11478.6044921875,10654.3251953125,9544.087890625,1979.7108154296875,20770.037109375,793.8118286132812,18026.650390625,10780.1259765625,25128.869140625,11353.7958984375,25269.25,5825.30029296875,7053.78662109375,38.866756439208984,74.77799987792969,24.524301528930664,192.4600067138672,52.800132751464844,122.05999755859375,1410.07275390625,68.28028106689453,254.39999389648438,30.459999084472656,7.239800930023193,5418.546875,59.63468551635742,51.021507263183594,30.939685821533203,102.07594299316406,86.84317779541016,158.52035522460938,59.18949890136719,5.763946533203125,4.557375431060791,23.959440231323242,131.47999572753906,210.37803649902344
2018-04-01,18294.912109375,40629.8984375,6377.0859375,2987.59619140625,6752.00927734375,47244.9921875,910.7989501953125,13989.9873046875,1822.915771484375,7.175002574920654,400.0,3790.038330078125,1191.901123046875,41239.33203125,14862.1640625,761.3224487304688,29981.43359375,11478.6044921875,10541.1416015625,9414.5302734375,1979.7108154296875,20530.37890625,757.7291870117188,17939.310546875,10377.8056640625,25279.7421875,11283.708984375,25363.09765625,5825.30029296875,7360.8828125,39.53597640991211,72.36699676513672,25.213701248168945,199.47999572753906,52.48909378051758,122.41999816894531,1434.3670654296875,69.28400421142578,253.99000549316406,30.770000457763672,7.596306324005127,5476.19287109375,61.50539779663086,51.5478515625,31.37833595275879,104.56460571289062,89.2453384399414,158.91815185546875,60.84712600708008,5.729803562164307,4.503234386444092,24.65412139892578,128.8800048828125,213.90367126464844
2018-04-08,20303.041015625,41710.16796875,6432.78076171875,3131.135009765625,6879.671875,45995.12890625,894.7869873046875,14403.8916015625,1888.389404296875,6.278127670288086,391.0,3775.91455078125,1191.901123046875,41239.33203125,14986.015625,800.0753784179688,31178.05859375,11703.849609375,11010.0693359375,9990.341796875,1905.471435546875,20961.74609375,799.7357177734375,19638.0546875,10676.9677734375,26641.5,11900.4609375,26348.6328125,5620.771484375,7360.8828125,39.67737579345703,70.2614974975586,24.911033630371094,195.49000549316406,53.34447479248047,122.4000015258789,1419.8525390625,68.9016342163086,254.18499755859375,30.43000030517578,7.664865970611572,5475.34619140625,59.58906173706055,50.19645690917969,30.959178924560547,104.52381896972656,88.53117370605469,156.34226989746094,61.86369323730469,5.300792217254639,4.433170795440674,24.431819915771484,129.86000061035156,211.8106689453125
2018-04-15,21005.271484375,41458.1171875,6321.390625,3124.458984375,6908.0419921875,47045.015625,932.4622192382812,14427.54296875,2036.5657958984375,6.278127670288086,399.0,3752.598388671875,1200.7518310546875,41632.08203125,15342.0888671875,809.95263671875,31145.2890625,12112.2685546875,11284.6025390625,10163.0830078125,1991.4493408203125,21153.478515625,809.6090087890625,20481.41015625,10728.546875,28289.603515625,12194.81640625,26580.525390625,5711.67333984375,7246.76025390625,41.17367935180664,71.53949737548828,25.053964614868164,197.0,55.2185173034668,122.0199966430664,1433.4356689453125,68.6011962890625,257.29998779296875,30.6200008392334,7.733424663543701,5599.47802734375,61.551021575927734,51.4931755065918,30.276830673217773,106.58003997802734,89.96707916259766,163.6223602294922,61.588932037353516,5.727576732635498,4.414062023162842,25.230697631835938,131.14999389648438,216.23121643066406
2018-04-22,21498.060546875,41650.140625,6265.69580078125,3081.062744140625,7019.96435546875,46745.05859375,920.2177734375,14191.025390625,2120.183837890625,7.085315227508545,397.0,3922.741943359375,1203.7021484375,41273.53125,15404.0146484375,819.830322265625,31440.34375,12306.9130859375,11425.462890625,10681.3173828125,1936.9471435546875,21482.0,819.4820556640625,20662.126953125,10728.546875,28272.611328125,11774.3056640625,26537.046875,5635.9208984375,7246.76025390625,39.05055236816406,76.37449645996094,25.440702438354492,200.1300048828125,54.43312072753906,121.52999877929688,1433.35791015625,69.5366439819336,258.69000244140625,30.420000076293945,7.418053150177002,5602.3935546875,66.34187316894531,53.54487228393555,30.959178924560547,103.3488540649414,90.92139434814453,165.37277221679688,60.526580810546875,5.6585493087768555,4.5541911125183105,25.4460506439209,130.51499938964844,217.47390747070312
2018-04-29,20635.67578125,41650.140625,6265.69580078125,3085.71826171875,7019.96435546875,47444.97265625,890.0775756835938,13895.3798828125,2106.189208984375,6.636877536773682,407.0,3884.931884765625,1212.552978515625,41273.53125,15452.7236328125,806.660400390625,31768.197265625,12364.7109375,11476.84765625,10537.3623046875,1949.524169921875,21417.97265625,812.9004516601562,19975.396484375,10831.7060546875,27779.880859375,11662.0927734375,26710.958984375,5757.1220703125,7075.576171875,38.24937057495117,78.63099670410156,25.348220825195312,197.22999572753906,53.64774703979492,121.4800033569336,1410.53857421875,69.27034759521484,258.1000061035156,30.290000915527344,7.983087062835693,5573.1474609375,65.6118392944336,51.26504898071289,30.101367950439453,104.66252899169922,89.23297119140625,172.6428680419922,63.70448303222656,5.599664688110352,4.503234386444092,25.703083038330078,128.8300018310547,217.40286254882812
2018-05-06,20647.99609375,42174.31640625,6265.69580078125,3099.193359375,6820.20849609375,47444.97265625,911.7409057617188,14382.9970703125,2165.666015625,6.636877536773682,411.0,3970.00390625,1209.6026611328125,41273.53125,14566.5966796875,809.2706909179688,30997.748046875,12229.564453125,11272.7470703125,10062.3193359375,1962.1021728515625,21610.060546875,805.625732421875,20481.41015625,11259.54296875,28714.37109375,11690.259765625,26305.150390625,5749.54638671875,7121.22607421875,43.318023681640625,79.04750061035156,24.63359260559082,195.63999938964844,52.83123779296875,121.54000091552734,1390.5908203125,68.22566223144531,256.8500061035156,29.770000457763672,7.892765045166016,5549.73193359375,64.33428192138672,52.23672103881836,29.652965545654297,101.33342742919922,88.4417953491211,175.6464080810547,62.367393493652344,5.914620399475098,4.359920024871826,24.202577590942383,127.72000122070312,216.95018005371094
2018-05-13,21128.466796875,42150.2109375,6215.57080078125,3116.0361328125,6756.00146484375,46595.06640625,857.1117553710938,13899.939453125,2169.164794921875,6.636877536773682,392.0,3941.646484375,1215.5029296875,41273.53125,14986.34765625,805.9678344726562,30948.576171875,12125.017578125,11428.560546875,10134.29296875,2008.2196044921875,21401.96875,802.3238525390625,20372.978515625,11248.8193359375,28051.732421875,11845.1923828125,26015.29296875,5582.8935546875,7121.22607421875,44.439674377441406,80.14550018310547,25.99559211730957,199.3000030517578,56.925235748291016,121.38500213623047,1354.964599609375,68.36222076416016,263.82000732421875,30.40999984741211,7.774651527404785,5680.22509765625,66.61563110351562,54.84010314941406,29.584733963012695,103.82208251953125,92.87080383300781,185.96975708007812,62.66960906982422,6.297364711761475,5.156108379364014,24.661062240600586,128.74000549316406,222.3292999267578
2018-05-20,20155.201171875,42114.05859375,6260.12646484375,3092.456298828125,6442.1005859375,47294.98828125,775.1680908203125,13936.1689453125,2218.14599609375,6.636877536773682,385.0,3733.69384765625,1215.5029296875,41307.75390625,14644.33203125,792.7550659179688,30358.462890625,11975.84375,11149.8232421875,9932.759765625,2008.2196044921875,20993.701171875,792.4185180664062,19879.017578125,10723.3740234375,27491.037109375,11422.6513671875,24928.302734375,5605.619140625,7075.576171875,44.07171630859375,78.71849822998047,25.440702438354492,196.05999755859375,54.65946578979492,121.04000091552734,1349.220947265625,68.2051773071289,262.8399963378906,29.610000610351562,7.871921539306641,5727.91845703125,68.3038558959961,53.16316223144531,29.604228973388672,101.37421417236328,90.64405822753906,181.6832733154297,65.31634521484375,6.084839344024658,5.152923583984375,25.0,125.9000015258789,221.25526428222656
2018-05-27,19908.80859375,41993.57421875,6037.34619140625,3099.193359375,6691.7939453125,47095.0078125,752.56298828125,14624.5244140625,2151.671630859375,6.726564884185791,387.0,3809.312744140625,1209.6026611328125,41307.75390625,14768.701171875,805.9678344726562,30325.666015625,11881.068359375,11225.1142578125,10177.4794921875,1999.8343505859375,20833.322265625,805.625732421875,19529.626953125,10776.9892578125,28459.509765625,11929.701171875,26000.79296875,5907.10205078125,6847.3330078125,44.608673095703125,80.50749969482422,25.356630325317383,194.14999389648438,53.47190475463867,121.95999908447266,1349.9970703125,67.58381652832031,263.8900146484375,29.809999465942383,7.996983051300049,5684.19921875,66.75251770019531,53.880859375,30.403553009033203,99.11402893066406,90.26071166992188,183.91104125976562,66.16804504394531,6.16747522354126,4.015968322753906,25.028057098388672,127.03500366210938,221.94760131835938
2018-06-03,20401.59765625,42162.26953125,6126.4580078125,3099.193359375,6563.3798828125,46895.03125,743.1441650390625,15180.0390625,2162.16748046875,6.726564884185791,400.0,3899.11083984375,1221.403564453125,41307.75390625,15095.1669921875,819.1803588867188,30424.021484375,12123.740234375,11422.048828125,10191.873046875,1936.9471435546875,20705.01171875,822.1339111328125,20180.2109375,10991.45703125,29275.064453125,11971.9541015625,25580.49609375,5907.10205078125,7121.22607421875,45.00136184692383,82.0770034790039,24.717670440673828,192.22999572753906,52.56560516357422,122.0999984741211,1294.6558837890625,68.287109375,264.6000061035156,29.700000762939453,8.135939598083496,5681.9287109375,64.33428192138672,56.41168212890625,29.63152313232422,99.67650604248047,88.41731262207031,192.93154907226562,66.63511657714844,6.377756595611572,3.231841802597046,25.427892684936523,126.4800033569336,223.1637420654297
2018-06-10,20376.958984375,42277.828125,6282.40478515625,3163.198486328125,6648.990234375,45795.14453125,735.609130859375,15337.03125,2141.17578125,6.726564884185791,395.0,3814.039306640625,1230.254150390625,41307.75390625,15141.8046875,818.5609741210938,30653.51171875,12074.015625,11343.931640625,10479.78125,2012.4124755859375,21266.34375,824.8385009765625,19939.248046875,11045.0732421875,30039.650390625,11873.359375,25812.38671875,5907.10205078125,7132.63818359375,45.34672164916992,84.19950103759766,25.333606719970703,196.00999450683594,53.495323181152344,121.94999694824219,1340.7606201171875,68.86066436767578,268.1600036621094,29.649999618530273,8.406906127929688,5765.29638671875,63.55862045288086,56.29786682128906,29.62372398376465,101.97810363769531,90.62775421142578,188.06826782226562,68.7865982055664,6.493123531341553,3.1201789379119873,25.722505569458008,126.45500183105469,226.8563232421875
2018-06-17,20820.470703125,41213.3203125,6293.5439453125,3136.24853515625,6805.93994140625,46995.01953125,733.725341796875,15409.4912109375,2102.68994140625,6.726564884185791,389.0,3932.193603515625,1233.20458984375,41735.7421875,15095.1669921875,811.9328002929688,30424.021484375,12035.7685546875,11335.2451171875,10379.015625,2012.4124755859375,21130.52734375,814.9010009765625,20336.83203125,11045.0732421875,30226.546875,12183.2216796875,25508.02734375,5907.10205078125,7132.63818359375,44.67017364501953,85.79850006103516,24.717363357543945,191.75999450683594,51.831172943115234,121.94499969482422,1344.17578125,68.7309341430664,268.29998779296875,28.940000534057617,8.254053115844727,5737.94921875,60.684104919433594,57.617942810058594,30.013639450073242,100.78620910644531,88.00947570800781,194.7814178466797,69.64984893798828,6.566895484924316,3.0117061138153076,25.50505828857422,124.74500274658203,227.0871124267578
2018-06-24,20980.62890625,41213.3203125,6293.5439453125,3119.405517578125,6791.6728515625,47394.9765625,744.0859985351562,15204.19140625,1990.733642578125,6.771409034729004,385.0,3823.49169921875,1233.20458984375,41735.7421875,15017.43359375,798.6768798828125,29997.82421875,11980.5185546875,11261.005859375,9860.783203125,2012.4124755859375,21628.66015625,798.3377075195312,20782.607421875,10937.8408203125,29988.6796875,12253.646484375,25247.15625,5881.98974609375,7132.63818359375,43.74290466308594,85.78350067138672,24.472549438476562,188.91000366210938,52.50310134887695,122.05000305175781,1295.5096435546875,68.89481353759766,267.6499938964844,28.43000030517578,8.09425163269043,5615.68798828125,60.071922302246094,58.1159553527832,29.42876625061035,100.97525787353516,86.25582885742188,200.63929748535156,67.43656921386719,6.212632179260254,3.0085158348083496,25.610273361206055,123.6500015258789,225.08103942871094
2018-07-01,21288.623046875,41128.65234375,6282.40478515625,3126.142822265625,6941.4873046875,47644.9609375,744.0859985351562,15107.58203125,2088.69580078125,6.771409034729004,385.0,3766.777099609375,1228.6539306640625,41735.7421875,15110.71484375,811.9328002929688,30194.544921875,12224.462890625,11663.349609375,10364.619140625,1962.1021728515625,21371.556640625,811.5880737304688,21204.28125,11045.0732421875,30328.4921875,12338.1572265625,25203.66796875,5874.380859375,6847.3330078125,43.787845611572266,84.98999786376953,23.797216415405273,186.64999389648438,52.28432846069336,122.37999725341797,1249.793212890625,68.74459838867188,265.6700134277344,28.049999237060547,7.691277027130127,5671.89697265625,62.649715423583984,56.12290954589844,28.16446876525879,99.74224853515625,84.99156188964844,193.259765625,73.17642211914062,5.864803314208984,3.1999385356903076,25.448944091796875,121.90499877929688,221.47720336914062
2018-07-08,22221.5,41838.16796875,6435.931640625,3126.142822265625,7027.09619140625,46945.03125,742.2022705078125,15216.2685546875,2025.7203369140625,6.771409034729004,376.0,3785.681884765625,1228.6539306640625,41735.7421875,15188.439453125,811.3233642578125,30993.6484375,12256.763671875,11541.2001953125,10436.595703125,1966.2943115234375,21692.9296875,797.70654296875,21801.513671875,10723.3740234375,32112.521484375,12239.5625,26332.279296875,5866.7734375,6824.50732421875,44.46438217163086,85.53150177001953,23.662147521972656,187.55999755859375,52.45622634887695,122.5,1191.114501953125,68.66949462890625,267.5899963378906,28.040000915527344,7.684329032897949,5601.4931640625,63.754493713378906,57.409698486328125,28.748367309570312,103.36729431152344,84.87738037109375,202.12115478515625,70.23761749267578,6.123013973236084,3.3243625164031982,26.031145095825195,122.22000122070312,225.6343536376953
2018-07-15,21476.642578125,41668.125,6470.10546875,3055.40087890625,6960.57080078125,46095.12890625,716.771484375,14853.9755859375,2060.70654296875,6.547190189361572,366.0,3828.496826171875,1231.6876220703125,41578.26171875,14830.939453125,798.0228881835938,30319.15234375,12129.2685546875,11415.3896484375,10126.412109375,1875.9775390625,21612.595703125,787.7354736328125,21485.90625,10723.3740234375,31195.021484375,11929.646484375,26026.775390625,5706.9765625,6299.54541015625,45.25919723510742,90.65149688720703,24.101116180419922,190.9600067138672,52.346824645996094,122.5199966430664,1205.3961181640625,68.6968002319336,271.9800109863281,28.290000915527344,7.628746509552002,5607.73876953125,63.9386100769043,59.86198806762695,29.00960922241211,103.51527404785156,87.22482299804688,206.1888427734375,71.06415557861328,6.172278881072998,3.4105024337768555,26.325763702392578,121.03500366210938,229.00538635253906
2018-07-22,21526.302734375,42093.19140625,6697.92529296875,3055.40087890625,6939.04345703125,45695.15625,734.667236328125,14781.517578125,2074.700927734375,6.547190189361572,365.0,3842.729248046875,1234.7213134765625,41770.0234375,15221.2236328125,781.3974609375,30681.068359375,12028.9697265625,11409.2275390625,10344.3388671875,1875.9775390625,21927.673828125,784.411376953125,21121.736328125,10723.3740234375,31313.95703125,12368.3408203125,26041.318359375,5653.71337890625,6276.720703125,45.285213470458984,90.68499755859375,25.434907913208008,196.77999877929688,54.081321716308594,122.42500305175781,1304.280517578125,69.39325714111328,272.55999755859375,28.360000610351562,7.336935997009277,5631.4912109375,60.39414596557617,59.53693389892578,29.769941329956055,103.44950866699219,91.25968170166016,208.79452514648438,70.67842864990234,6.211145401000977,3.617875337600708,26.18547821044922,119.68000030517578,229.17483520507812
2018-07-29,21104.220703125,42202.51171875,6789.052734375,3067.302734375,6702.240234375,46795.046875,734.667236328125,14709.0595703125,2102.68994140625,7.175002574920654,365.0,3856.96142578125,1222.58642578125,41770.0234375,15111.9443359375,798.0228881835938,29743.36328125,11989.8701171875,11341.0634765625,10373.396484375,1893.0323486328125,21686.1796875,774.4404907226562,20648.31640625,10723.3740234375,31093.076171875,12467.400390625,25444.83984375,5643.67529296875,5728.93408203125,45.1764030456543,90.8635025024414,26.219985961914062,197.9499969482422,56.01113510131836,122.0,1306.9195556640625,68.9427719116211,274.9800109863281,28.90999984741211,6.99621057510376,5543.0126953125,60.11796188354492,62.27104187011719,30.540023803710938,108.13493347167969,95.15509033203125,173.93577575683594,70.61416625976562,6.239120960235596,3.799727201461792,26.94304847717285,119.27999877929688,230.61061096191406
2018-08-05,20682.134765625,42050.19921875,6777.66259765625,3046.8994140625,6594.60302734375,47494.96875,690.3988037109375,14672.8310546875,2190.15673828125,7.175002574920654,387.0,3861.70556640625,1219.552734375,41770.0234375,14987.0537109375,787.4144287109375,29545.955078125,11922.7197265625,11207.638671875,10039.240234375,1918.613525390625,21814.97265625,767.125244140625,20114.203125,11259.54296875,29529.927734375,12311.7353515625,25590.322265625,5758.0732421875,5649.048828125,49.20012283325195,91.16449737548828,26.599870681762695,200.24000549316406,56.55802536010742,122.26000213623047,1300.7100830078125,69.63387298583984,275.0,28.530000686645508,7.073713302612305,5303.41064453125,60.4862174987793,61.5389289855957,30.237838745117188,108.46372985839844,96.02437591552734,176.8100128173828,72.31317138671875,6.2411017417907715,3.997530698776245,28.437152862548828,118.76000213623047,232.45664978027344
2018-08-12,21104.220703125,42062.390625,6743.48876953125,3063.902099609375,6601.77880859375,47694.953125,678.1543579101562,14624.5244140625,2120.183837890625,7.175002574920654,379.0,3795.288330078125,1222.58642578125,41770.0234375,15455.400390625,770.732421875,30516.564453125,11936.775390625,11212.3486328125,10097.35546875,1893.0323486328125,21573.482421875,773.7960205078125,20381.263671875,10723.3740234375,29037.1953125,12580.6103515625,25677.61328125,5918.23291015625,5135.49853515625,49.091304779052734,94.31500244140625,26.32972526550293,206.6300048828125,55.23988723754883,122.5999984741211,1257.9429931640625,69.91311645507812,276.0799865722656,27.969999313354492,6.86234712600708,5122.5732421875,58.78302001953125,62.25215148925781,29.9990177154541,107.47734069824219,94.9090805053711,179.27647399902344,74.14073944091797,6.3076958656311035,3.6816835403442383,28.955184936523438,118.23500061035156,231.9750518798828
2018-08-19,20806.2734375,41757.5859375,6697.92529296875,3063.902099609375,6522.84716796875,47994.90625,583.9662475585938,14479.6064453125,2144.673828125,6.726564884185791,361.0,3795.288330078125,1225.620361328125,41804.33203125,15002.666015625,784.0781860351562,30121.734375,11961.521484375,11238.1943359375,9908.4833984375,1790.70556640625,21517.638671875,793.8079833984375,20429.81640625,10723.3740234375,29360.01953125,12382.494140625,25793.99609375,5430.130859375,5706.1103515625,51.649139404296875,94.11100006103516,25.949851989746094,208.13999938964844,54.77600860595703,122.83999633789062,1244.98095703125,69.20106506347656,276.3299865722656,27.030000686645508,6.728479862213135,5114.43603515625,56.6195068359375,60.43008041381836,30.374309539794922,110.53519439697266,94.12178039550781,172.8517303466797,73.24071502685547,6.060873985290527,3.4168827533721924,29.77581024169922,114.92500305175781,233.52676391601562
2018-08-26,20533.1640625,42037.99609375,6866.68310546875,3063.902099609375,6573.076171875,46995.01953125,518.0345458984375,14612.4482421875,2267.126953125,6.726564884185791,355.0,3795.288330078125,1231.6876220703125,41662.3671875,15033.888671875,787.4144287109375,30434.302734375,12040.8828125,11343.037109375,10024.7109375,1794.9696044921875,21598.298828125,797.1436767578125,20029.234375,10884.2236328125,28799.32421875,12396.642578125,25677.61328125,5442.068359375,5591.98779296875,51.31206130981445,95.26950073242188,26.076473236083984,207.97999572753906,55.56223678588867,122.94499969482422,1286.0404052734375,68.8659896850586,279.4800109863281,27.940000534057617,6.820074081420898,5298.490234375,57.54015350341797,61.468849182128906,31.03716278076172,111.75175476074219,94.04796600341797,173.69708251953125,75.72035217285156,6.73920202255249,3.2970099449157715,29.995119094848633,117.51499938964844,235.6136474609375
2018-09-02,20471.08984375,41940.45703125,6831.76708984375,3077.504638671875,6278.86572265625,48494.8671875,405.00885009765625,14733.2109375,2410.572021484375,6.71759557723999,357.0,3795.288330078125,1240.788818359375,41662.3671875,14706.046875,784.0781860351562,29611.7578125,12040.8828125,11308.453125,9850.3681640625,1956.98583984375,21469.25,797.1436767578125,19980.677734375,10991.45703125,30498.400390625,12424.9462890625,25459.38671875,5197.48291015625,5591.98779296875,54.034812927246094,100.635498046875,26.110248565673828,208.72000122070312,56.01038360595703,122.83999633789062,1252.5096435546875,68.49600219726562,281.82000732421875,27.760000228881836,6.679162979125977,5122.1005859375,59.56557846069336,61.22282409667969,31.62203025817871,110.71601867675781,93.96595764160156,174.77117919921875,75.49073791503906,6.948641300201416,3.476090431213379,29.372573852539062,116.97000122070312,237.86090087890625
2018-09-09,20024.1796875,41799.234375,6808.4892578125,3060.50146484375,5625.86328125,46945.03125,339.0771789550781,14382.9970703125,2372.086669921875,6.71759557723999,350.0,3486.92138671875,1225.620361328125,41662.3671875,13425.90234375,770.0165405273438,27440.232421875,11554.47265625,10983.2607421875,9458.09765625,1935.667724609375,21372.474609375,776.3948364257812,19482.984375,10991.45703125,29903.724609375,11363.587890625,23640.86328125,5350.349609375,5420.8046875,52.532203674316406,97.60350036621094,26.05115509033203,214.0399932861328,54.752418518066406,122.4800033569336,1184.905029296875,69.30577087402344,280.489990234375,27.030000686645508,6.531204700469971,4984.60400390625,57.0798225402832,58.52848434448242,31.17363166809082,113.63016510009766,93.75276184082031,162.15042114257812,73.9274673461914,6.733970642089844,3.53045392036438,29.8536319732666,116.6500015258789,235.5958251953125
