,GE,PFE,FALABELLA.SN,TERPEL.CL,NUTRESA.CL,ETB.CL,AAPL,CSPX.L,PFGRUPOARG.CL,index
2015-10-04,0.02207067184025835,0.03731573575590419,0.01939688758915925,0.13452186302044145,-0.01619127617255034,0.008849538726247497,-0.03774724462970058,-0.016367133361761654,-0.009270024793241016,0.0034164206619642368
2015-10-11,0.1020806926461586,0.004836994303053066,0.04006936982882836,0.0,0.030009821962188488,0.0,0.015763871047520972,0.053189735978786956,0.021504302280183296,0.02783898030215859
2015-10-18,0.032418940714117994,0.035198472753082743,0.0016690989840919546,-0.007142868013207959,-0.011194689100925137,0.04912281440457211,-0.009632911049749615,0.005623409623464637,-0.03218380363684625,-0.00044339207295118754
2015-10-25,0.018288523235614473,-0.010462078031956423,0.07078737315180006,-0.13669078732850082,0.024761932928101027,0.008361186351637295,0.07240632350060117,0.018852815708499282,0.009501058109292027,0.01295815476194373
2015-11-01,-0.019993250312173028,-0.00675469572631493,-0.032367686353185654,-0.054999947945833516,-0.0009294684984193502,0.009950227912149945,0.0035271870635111835,0.011970145701457602,0.007058770532759606,-0.0022637651954667826
2015-11-08,0.034578700598870915,0.0032523754234636826,0.00987784145477888,0.00881827120994183,0.018604076507223954,-0.006568130875597711,0.013054375910746208,-0.00023250736733082533,-0.0035043524834758033,0.004980409708674305
2015-11-15,0.012031906348074495,-0.011537209044377827,-0.016807280918045397,-0.05594405002414771,-0.03652928163242741,0.021487662836928934,-0.0680583313707418,-0.026762382122883954,-0.06213382371156717,-0.03375349729585486
2015-11-22,0.01254935627245346,-0.03276247040503222,-0.026977769785493932,-0.02407404335336427,-0.05032881233995823,-0.029126253281232195,0.06195490385147173,0.030656901905690148,-0.06874994320814898,-0.0156967440657525
2015-11-29,-0.00978464277357416,0.01895611601831826,-0.015581734713644213,-0.0018974812500718308,-0.001999645890659263,-0.16666668421085884,-0.012489895433301923,-0.00018021325995465354,-0.04563768568884985,-0.0315248246909422
2015-12-06,0.004281580781071881,0.0003050107264230828,-0.016712916767121833,-0.0038023611757050935,0.022044124092394313,-0.013999970820499086,0.010355901532519196,-0.00790770223151771,0.00703258258516648,0.0005228733647504313
2015-12-13,-0.007543476290718387,-0.022561086520449414,-0.0020524502669382327,-0.036259659083558216,0.033333495816758374,-0.006085179834621646,-0.04914718460780576,-0.023834231458348953,0.0,-0.013332256852241375
2015-12-20,0.0006614111616738416,-0.002183597260420278,0.03159090405011611,-0.05940585704972445,0.0638365965643033,0.057142800060297594,-0.06317365133240216,2.654196434725975e-05,0.051675894259605615,0.013685364223872565
2015-12-27,0.025779360867517642,0.0196937002696016,0.013687635649768826,-0.021052464179341257,0.0053624978275319535,0.0019304979289791468,0.018862418996540287,0.019229264539253554,-0.022576362745010847,0.004267354750802754
2016-01-03,0.010379644084181239,-0.010423037947797087,-0.0019890361535257473,-0.09032259676918986,0.005333092910925874,0.0,-0.02564103365560988,-0.00044364445277600417,0.038043348582135206,0.0014036935389940552
2016-01-10,-0.08667779712092971,-0.039652835136506526,-0.009698907070047058,-0.007092347154114775,-0.006188840601146217,-0.0038535565749712175,-0.07885227824092444,-0.06027932926177315,-0.03795818904416948,-0.040623245853357526
2016-01-17,0.0014061374507254865,-0.006129155116306961,0.00494147440508419,0.0011905013075799165,0.0009593727924077644,0.04835592115888265,0.0017532026616779994,-0.0290032300512183,0.026245578260336577,0.006230036191988697
2016-01-24,-0.008774851691670027,-0.0032457342741332162,0.016799228433256763,0.0,-0.00623389834003274,-0.022140174962337555,0.04416749073133652,0.010557343091647464,-0.007989549683136365,0.0025507182389925553
2016-01-31,0.030452939479041374,-0.007163750615982956,0.02829456741978431,0.0,0.047491086732746934,0.022641460867343532,-0.04022876664576913,0.009088140342327966,0.04026832920142809,0.017365886312204815
2016-02-07,-0.019243610070861616,-0.0478845168800931,-0.02826101395845748,-0.048751419711438815,0.013686841853899345,0.005535043740584333,-0.034106942168785515,-0.015262898368385902,0.040000177531584136,-0.003765820673712894
2016-02-14,-0.009810722276146544,0.021535551312769963,-0.0035474652362378345,0.012500080956329374,0.03038002771275128,-0.018348585578194854,0.005105334046475507,-0.014217393001755618,0.045905438486401495,0.011717574745500281
2016-02-21,0.026892978853525484,0.004427531389440631,0.01659320745879822,0.0,0.0017495665066005195,0.0037383098131635872,0.02181076156816575,0.033382521565791023,0.007117705747828662,0.013972442417182984
2016-02-28,0.013094312556487298,0.02509358263414585,-0.028796515969984338,0.08888871618870908,0.0032751022812129715,0.07635004908649257,0.009058723774186372,0.01932651870270674,0.0058891922311921086,0.01794096061748074
2016-03-06,0.04434864750331169,-0.01720151525341196,0.024196576098020284,-0.0022676215008994305,0.043266235045978485,-0.04671281505651603,0.06294533298054117,0.025106307010593687,0.025761222574573583,0.020512486728405444
2016-03-13,-0.0039397789359272295,0.02659039671094532,-0.010823765758921522,0.011363766424026256,0.001564916764695834,0.03992743696384271,-0.007281272868088773,0.007601703135689197,-0.03652984621349975,-0.003915082863680475
2016-03-20,0.019116839509051742,-0.03442632987401506,0.005053616916280701,-0.04494400239740215,-0.04924384058214537,0.06369346434564527,0.035791412419099,0.016151276519057012,0.04265401716899486,0.017116983230735627
2016-03-27,0.006145026595079095,0.021392335130874685,0.007258160039400829,0.0,0.016461002621059873,0.018675721561969505,-0.002360304772292654,-0.010561482127406707,0.04772751850290802,0.01604672254252737
2016-04-03,0.026357797628804747,-0.0013299053689395102,0.01237093652737209,0.16823544129519763,0.0323880217554855,-0.008333333333333415,0.04088182441696597,0.01801938440254114,0.028199245830417885,0.027058747813994755
2016-04-10,-0.035703117286804975,0.08189051153493976,0.005917235983141866,0.03557750317891406,-0.0062738060677863805,0.008403361344537785,-0.012091772986757787,-0.004074686883935752,-0.009493499132749106,0.00020648269089562632
2016-04-17,0.007794760632017228,0.0,0.04166552872558027,0.002014164984664113,0.026046088507825527,-0.0050000000000000044,0.010951376334150664,0.013733585757668587,-0.006389710526912062,0.007485538604991238
2016-04-24,-0.00870120947880526,0.023692464166513716,0.03537552010744904,0.005025149715456756,0.005623744721853008,0.01005025125628145,-0.03796080373664623,0.0020565238893797133,0.009143431036282346,0.004140156636820436
2016-05-01,-0.00032472647793735376,-0.01683196806431264,0.0103940564443612,-0.009999954176267312,-0.02298918435244024,-0.004975124378109319,-0.11298252588797053,-0.014161080519591085,-0.02452057385386963,-0.024207921837474333
2016-05-08,-0.02048841923617506,0.026597251876352423,-0.027419802169029617,0.0,-0.023528817760246734,-0.025000000000000133,-0.01088130549153643,-0.0038513869861286354,-0.10382491234881441,-0.03605698238551547
2016-05-15,-0.01593577031226867,-0.011613990192775425,0.005722204134395614,0.0,0.054618507831037943,0.027350427350427253,-0.017783123265273315,0.009613436025890598,0.07926811537296907,0.02633137501571725
2016-05-22,-0.0026992827238626615,0.02567504202420201,-0.009972430457391601,0.0,-0.016508961308544512,-0.0016638935108154174,0.05192202113345101,-0.0030532580206357185,-0.039547878581466356,-0.007046324196841147
2016-05-29,0.01894425010227141,0.025785148738373342,-0.009035106624824762,0.08484843217851745,-0.029480922753338135,0.008333333333333526,0.05387515411957189,0.019257756716362318,-0.0058826306008664675,0.012006285548289641
2016-06-05,-0.005975788071629129,0.002311667292789421,0.019795528740821355,0.0,0.03117584483214464,-0.00991735537190086,-0.02421526849017075,-0.0022916935569538,0.01775173075002634,0.00459322391503969
2016-06-12,0.0033397742698502153,0.017295912151247927,-0.0024362514901811183,-0.0996275657102017,-0.006202219817928456,-0.0016694490818028873,0.009293557210739767,0.005359619376909208,0.04534882089628911,0.008104732796126557
2016-06-19,0.018642261578094788,-0.03032001785241567,-0.01168735051143821,0.0,-0.01934978480917915,0.0016722408026756952,-0.035414329226870045,-0.017211612886331884,-0.02558392045739244,-0.016743857947408847
2016-06-26,-0.018108333247871755,-0.007305538830093772,0.021853665876169215,0.0,0.004781182478664769,-0.0033388981636059967,-0.020245632664530833,-0.003848790348644937,0.038812660910225505,0.007476132099616617
2016-07-03,0.056003278629764175,0.04710014039098831,0.030940152838068613,0.03412617169272569,-0.00475843154911626,-0.01675041876046912,0.02665984982334524,0.023726161133923007,-0.020879245626134413,0.009896407221887005
2016-07-10,0.022546551913074975,0.015462441365460933,-0.025940269017775575,-0.16000001496285132,-0.0039831840088138115,0.015332197614991383,0.008238281814336723,0.010030451102072568,-0.020201776590364373,-0.00914449987961452
2016-07-17,0.02111821272731418,0.017995576278660996,-0.04689308891656674,0.148809679540026,0.023999882469043943,-0.001677852348993203,0.02172116855360251,0.01740395794825389,0.05689874404736428,0.026957656946162034
2016-07-24,-0.024938910519532564,-0.0008159318653419012,0.018272526664538935,0.01036254868498454,0.004925618556783196,0.0,-0.0012147957201745774,0.003697313174431338,-0.011969649466565868,-0.0019195687158275465
2016-07-31,-0.028696531398505365,0.0040828311056435584,-0.014991613125191039,-0.0010255308455353607,-0.006230400491753829,0.008403361344537785,0.05625367370938972,0.002799568017399112,-0.0022025938389080846,0.002985299654118201
2016-08-07,0.00449614152883826,-0.03930582389187032,-0.01363707780357315,0.004106622597437104,-0.008621133439510431,-0.006666666666666821,0.03137912201434756,0.003869366469152702,-0.02317868008480084,-0.0067646151871896265
2016-08-14,-0.0012787972652613666,-0.004775086854557742,0.025730969528789727,0.0,0.010277350702328159,0.01845637583892623,0.01196531609687601,0.002561445546873431,0.025988515540208867,0.012795546878697772
2016-08-21,0.00032005202403162514,0.0,0.003189591577853701,-0.049079647833661366,0.01902129657271212,0.0049423393739702615,0.010907638669363395,-0.00124099025259794,0.02202617332407142,0.006700764665208414
2016-08-28,-0.0006403522730297206,-0.004574138827267316,-0.007733368262435647,-0.032258015859616185,0.0038459733846323285,0.0016393442622950616,-0.02212864491119415,0.001607961009231662,0.010776313060250287,-0.0012094720236702772
2016-09-04,0.0019216077859796066,-0.0014358719200241454,0.0020462953457554,0.055555503601215195,0.0015323980417789596,-0.0016366612111291534,0.007387046445803236,-0.002408032316921771,0.011726965584829774,0.006050177045528349
2016-09-11,-0.03771155991578601,-0.019269588770039703,-0.003775253732194672,0.0,-0.006885969458045649,-0.00983606557377037,-0.04269908903206443,-0.010021251359833894,0.026343601686396934,-0.004960927442620777
2016-09-18,-0.014281245915328533,-0.004692011067222612,0.006233387341889385,-0.010526365527481762,-0.023745016612759184,-0.006622516556291536,0.11432162876799246,-0.00945765342050997,-0.040041186563759656,-0.004967461388855288
2016-09-25,0.014935332970940074,0.009428345338205801,0.004877794479247077,0.0,0.015810032515381156,-0.0016666666666665941,-0.019230820623306055,0.017405142293199782,-0.010695099321631818,0.0012302395480576767
2016-10-02,-0.009033309889620367,-0.011383428808676488,-0.012452617453378223,-0.03936165132576441,-0.009338418915268654,-0.01836393989983287,0.0030165881417494322,-0.0007820698224418887,-0.019459328651700747,-0.011724145326580171
2016-10-09,-0.018230538177405053,-0.00915265303009627,0.02173470986970094,0.018826182586133333,0.0047135224681558174,0.010204081632652962,0.0089343671849067,-0.007581997987090472,-0.007717811159639321,-2.217816936078698e-05
2016-10-16,-0.006533949164186037,-0.026817707662951218,-0.0022530645437545127,-0.005434909670941068,-0.00390954089847706,-0.005050505050504972,0.03129920291460264,-0.006309142096266429,0.023053987734520387,0.004909680912377645
2016-10-23,0.0031150868130180864,-0.014696920927599666,0.030210543662460232,0.027322433413520253,-0.003737089933017912,0.0,-0.008756205340459733,-0.0007936689348473358,-0.022900767485430906,-0.0045468172889560066
2016-10-30,0.008281889500804773,-0.007768795862402977,0.012875130378527944,0.03085113156564745,0.000788781157205598,-0.013536379018612488,-0.024699780901670132,0.0015389076391809642,0.0011160076517657824,-0.0011427506826930944
2016-11-06,-0.026693958674626206,-0.06044465004789146,-0.009689651312475345,-0.0010319773024829448,-0.02917997659489946,0.015437392795883298,-0.04291256690764378,-0.018934360962670427,-0.0011147635670949452,-0.01584624298767845
2016-11-13,0.07981700559766969,0.08633335230540218,-0.004941266232457497,-0.04958675849575045,-0.025182550344269528,-0.02195945945945943,0.0013479325422107724,0.028646560084615746,-0.0066962830227018655,0.005908550008626667
2016-11-20,-0.0013025090395153427,-0.024425734915963337,0.013869002264169206,-0.021739130434782594,0.001830582815906423,0.0,0.015032654501415,0.012180725212150412,-0.008988646924770971,0.0003042644864168498
2016-11-27,0.02510559903614573,0.0066704561891584024,0.010400955972262427,0.0766666302986283,-0.024166582750166254,-0.003454231433505872,0.01571880228993172,0.0131501913383123,0.002267202641925037,0.008744807029413604
2016-12-04,-0.0031802201055011192,-0.0018930212597492169,0.0460323920021144,0.03199168241542716,-0.004269582800858762,0.03639514731369142,-0.016907005118994456,-0.005699445475752962,-0.006787183508304762,0.0037796062164687783
2016-12-11,0.014039583355277774,0.002213123270101036,-0.02067014627997099,0.0,0.020582827429705963,0.008361204013378032,0.036851962545333405,0.026300536100926752,-0.0011384030851899762,0.0105427241155569
2016-12-18,-0.0009441568361198138,0.035962223125524995,0.011273219115423894,0.06799998765564763,0.030535397125121877,-0.018242122719734577,0.017726983966859677,0.002464137619869522,0.003419989817469382,0.010418599132260509
2016-12-25,0.004094438545261481,-0.010962485686053403,-0.050941383128545126,0.058052414287807164,0.019608788977445224,-0.008445945945945943,0.004742795639661512,0.0017557412187756416,0.011363954603410775,0.002767702512746162
2017-01-01,-0.0013231154582648008,0.0,0.04617422125213344,0.0,-0.002404225241625424,0.022146507666098714,-0.0060076498882708496,-0.0025705881216080417,0.019101063694348497,0.00922749939314138
2017-01-08,0.0003163535597388023,0.03078828053735716,0.0022642238560472983,-0.03893784275730916,0.002410019471271063,0.004999999999999893,0.018045178828286934,0.009605937006606169,0.030871188475755762,0.012196476327222427
2017-01-15,-0.007908763728853963,-0.028673962775170647,-0.006194036985083029,0.04051542604593106,-0.013621887537696331,0.04975124378109452,0.009583823878562825,0.0012995394531327698,-0.0024683862510204158,0.00394531321784819
2017-01-22,-0.026466741180791065,-0.023062675805676114,-0.002443695524192213,0.0,-0.023429661412476044,0.004739336492890933,0.008064351092331723,-0.0015296274341900506,-0.00968826383590804,-0.006477924597060758
2017-01-29,-0.017032179633083455,-0.011016673730205873,0.001974903251779292,0.0,0.02499946215711213,0.007861635220125729,0.01625002924696939,0.008773962942840274,0.016304588672498177,0.009029374549254232
2017-02-05,-0.010330152793667446,0.02132409571208127,0.007865829547782921,-0.0017698868963983427,-0.008943055302435887,-0.0031201248049923525,0.058466411097408466,0.0011504831867878984,0.006416918896690715,0.00875676321014529
2017-02-12,0.0006730658979046122,0.018372575028049454,0.008011024354501739,0.017730581123726052,-0.015586063702771824,0.021909233176838905,0.023551525491521286,0.007906233953459907,-0.012752009184672897,0.004866018700979691
2017-02-19,0.021871011673562757,0.039258145077145645,0.004757148825970781,0.0017419729456547017,0.0035618317302117397,-0.015313935681470103,0.03170160562206803,0.013271256198382986,0.0096874286276587,0.011512506151180046
2017-02-26,-0.005926710286140446,0.019036324952487194,-0.0036577322060320494,-0.003478131464928369,-0.010815618318798514,0.0,0.0069260255422598505,0.006886371808997982,0.004264415092395835,0.0026741131960410502
2017-03-05,0.005638537173854763,0.007589023984807763,-0.005516085974533458,0.0017452579488310693,-0.027753903611232755,-0.004665629860031051,0.022830382630245616,0.009118918353715033,-0.006369610375042689,0.0007910262371142451
2017-03-12,0.005312322692002436,-0.011877177271202854,5.618711667820797e-05,0.01045289667356819,0.0423874212564499,0.0,-0.004578687028935602,-0.002702106801114268,0.004273452423091406,0.0033373824941622665
2017-03-19,-0.013209999500936376,0.0061566607625422876,0.013622396362979128,0.017241461319134954,-0.0022846442221040597,0.0,0.006109005005959123,0.005019120928648535,0.0,0.003169631800605588
2017-03-26,-0.005354990466656329,-0.009324192316897628,0.03412584667380081,0.016949152542372836,0.002500336915563839,0.0078125,0.004643240389037295,-0.012816586823330645,0.019149342661049396,0.006743994213632698
2017-04-02,0.0026920849189486784,0.0061764959913193085,-0.00788338722251436,0.024999961034244622,0.01330023717683848,-0.009302325581395321,0.021473324468694432,0.007565933108068856,0.0020874725435251484,0.006021242584426156
2017-04-09,0.006375795741524692,-0.0032154273842369685,0.035225672536603136,0.04726565309573627,-0.010663681124131852,-0.0015649452269169695,-0.0022274549881585726,-0.004309967258622316,0.0031250167617611346,0.004376556798957321
2017-04-16,-0.014338252886843317,-0.006451766635773071,-0.021512691983762378,-0.009756038064970274,0.01278110785830222,0.0,-0.015976100553890538,-0.0038823469650812736,0.0,-0.00537768290985885
2017-04-23,-0.00033820040883525415,-0.00708365090140517,-0.017663591094955633,-0.006568250678874565,-0.0008203047720863887,-0.00470219435736674,0.008649261582714507,0.0024639505812653617,-0.00534317171704457,-0.002598491704392969
2017-04-30,-0.018951013393920024,0.008323514789515318,-0.03364384711003865,0.0,0.0024631402776893463,0.007874015748031482,0.009699991365610172,0.014166323047862805,0.001048202976987822,0.0018062135162333348
2017-05-07,0.007933818365992718,-0.012971837672240749,0.008750627149762158,0.04132243298231697,0.0073707516269490014,0.0,0.036965005489177916,0.002864166253158551,0.0073298113496247375,0.010563983392387621
2017-05-14,-0.0325119987124054,-0.014038257062814474,0.01613747437567148,-0.007936529872687004,0.048780470424518274,-0.012499999999999956,0.047932205178625065,0.0003515173440924446,0.03638245378909288,0.016413416797105285
2017-05-21,-0.007782126869217976,-0.0071433809135516,0.024800869543765147,0.006400032118389909,0.013574068584542909,0.0015822784810126667,-0.01542772492176947,-0.002942847868993681,-0.015045203114540162,-0.0037028386992372653
2017-05-28,-0.021390187761287316,-0.009858357551665642,0.003393195324968401,-0.001589957267990716,-0.006896862793618674,0.0015797788309634964,0.003593619479715926,0.014140998739502697,0.00814688181831058,0.0031945680244980235
2017-06-04,0.015664808435760236,0.01244550872782857,0.010645908146216687,-0.0015922759685272903,-0.001543065678649369,-0.022082018927444658,0.011978129119647463,0.00803610091122553,0.007070534250865235,0.004845455060812576
2017-06-11,0.00215178836826202,0.00706835637067571,0.007913603143235637,-0.04306229329121514,0.0146832275749611,-0.001612903225806428,-0.04162107976816143,0.0043523648032874895,-0.012036148398689273,-0.008312409015268751
2017-06-18,0.03793854285895337,0.006102777304810125,-0.003565617320467007,0.03333343007189682,-0.008086103029449676,-0.011308562197092087,-0.04503939812331248,-0.006178411619488733,0.01015235413894433,-0.002570639843618938
2017-06-25,-0.041290532371194066,0.0363969540336988,-0.011704796037969256,0.0,-0.0038458578559269485,-0.0032679738562091387,0.02818561458851576,0.004835276490859242,-0.006030276567898674,0.001261343201690801
2017-07-02,-0.020311637901226476,-0.01697404612047071,-0.027182709409593442,-0.032258155114150644,0.019304780160179114,0.013114754098360937,-0.015449705357637344,-0.005929129464285698,-0.004044432210688953,-0.007443304540785567
2017-07-09,-0.03184043453912677,-0.007144994187347042,0.011862589684497493,0.02500007255392256,-0.012121431482796985,-0.0016181229773463146,0.0011108687746601564,8.646009803814358e-05,0.0,-0.0007104193350286891
2017-07-16,0.024091938094149334,0.0023990299567160367,0.044049533271516284,0.0,0.019171837389651003,-0.07617504051863855,0.033707539721258506,0.01227363475250387,0.0,0.005811611732357003
2017-07-23,-0.032486714255577365,0.0014954884900599819,0.015585162814165443,0.0,0.0033658359252839443,0.0,0.008253465370904767,0.006596073078285247,-0.007106355472259351,0.0006273139167829456
2017-07-30,-0.014666251184755286,-0.009856581701098155,0.02185680336527107,0.0,-0.0007514727293885803,0.021052631578947434,-0.005124431484541669,-4.239002054795549e-05,0.0010224082905223586,0.0019541749628926297
2017-08-06,0.009792321574497276,0.014781367282862279,0.018462675195338285,0.0,0.006014805025781111,0.0,0.04608697119130234,0.003456842379132352,0.0040855996783990545,0.011343870161032887
2017-08-13,-0.022497954069398363,-0.001938420136804897,-0.005435036835291895,-0.02439031296030225,0.008221561153002543,-0.03436426116838487,0.006969903583943005,-0.01263845409596076,-0.014242128840169843,-0.010359396531864462
2017-08-20,-0.025793889601662512,-0.017443668185366246,0.009443791347436559,0.02500007255392256,0.0069887695850165965,-0.02313167259786475,0.004054222272047214,-0.004024155383976824,0.016511924469190475,0.0024727343578394567
2017-08-27,-0.0024439613572792007,0.0220385373105505,0.04528869160028548,0.0,-0.0014745246017007219,0.02003642987249532,0.014984123064736288,0.0050720307996026115,-0.005076212731057517,0.008567176915192931
2017-09-03,0.02654141687196665,0.01707104021011241,-0.01682037277084225,0.056910512442829075,0.0022157415133465808,-0.008928571428571175,0.026210677300073426,0.013727885343803647,-0.05102040450576184,-0.003016825249355204
2017-09-10,-0.05250606148171255,0.004122326595610515,-0.04529332524792817,-0.015384385008577195,-0.0007374055780139388,-0.027027027027026973,-0.033038532939541176,-0.004007749642042313,0.02150545026075701,-0.010206677603289527
2017-09-17,0.004618078874005782,0.03695018318172427,0.0028004039442226514,0.01562476236852195,-0.008112039305012808,-0.012962962962962843,0.00787975516651307,0.013469473437659252,-0.002105159315309635,0.004960502536483391
2017-09-24,0.04966537096792223,0.016968383405225884,0.011353684899814143,0.030769388228082617,0.005498336406703164,-0.026266416510318913,-0.04997498159330915,0.00014622979352019172,0.0021096003601595026,-0.002294871475095772
2017-10-01,-0.027744063617204717,-0.00723040181073431,0.02317556249260866,0.014925213994884556,-0.005925674722485175,-0.0077071290944121795,0.014681682613771452,0.007166635252793263,0.01052646213434616,0.006024348644551036
2017-10-08,0.00868476953729136,0.009803988380376882,0.007759131169078781,0.0,-0.0014908734617682384,-0.005825242718446644,0.00765647394691471,0.012944963330348447,-0.015625214967819434,0.0008519095206231952
2017-10-15,-0.057810703612225844,0.008044372817553436,-0.024436961166790172,-0.007352831099985746,0.007462997502303725,-0.011718750000000111,0.010881901910572367,0.00335875860681889,0.005219636437167496,-0.0016813590329859407
2017-10-22,0.03698898689836727,0.0022017360256094687,-0.0054738685374684515,0.0,0.0018025991284769116,0.0039525691699604515,-0.004713505506190208,0.005878458291761923,-0.012684584312234737,-0.0008608232203317634
2017-10-29,-0.1275704545069215,-0.022515450929420422,-0.006062480010540439,-0.001481472368029979,0.0037038433498288725,-0.021653543307086465,0.04351989953918567,0.003368514008175616,-0.01070687855355379,-0.00489215717493785
2017-11-05,-0.03126492235313805,-0.00140433562506026,-0.007984095630446775,0.02373879239949006,-0.007380442435354628,-0.012072434607645843,0.05795785878030113,0.0032762916013087118,-0.012986974636859272,0.0040389220701413375
2017-11-12,0.01737844465975802,-0.010407783651258162,-0.011530897451423772,-0.014492794886302951,0.0,0.008146639511201537,0.012579529319955762,-0.0019754485068450567,-0.0065790811119031956,-0.0012556342323633007
2017-11-19,-0.11127397574649889,0.014587628710279743,-0.04607138195587601,0.0,0.006245376463809071,0.036363636363636376,-0.022375505291982956,0.001817802232658705,0.020971371211456313,-0.0023292741889845425
2017-11-26,-0.0010981704740926634,0.0033923006628693297,-0.043737183382702605,-0.016176438530873027,0.010362444431836648,-0.01754385964912264,0.02832829201901177,0.008185478948777858,-0.0054052635384587155,-0.00022563704754297031
2017-12-03,-0.017042408731112624,0.024232535394340227,0.01793293665987261,0.03139014410608265,0.010256527764356038,0.023809523809523725,-0.022404273355396853,0.005179371176529779,0.0010869278391094639,0.004818759434741526
2017-12-10,-0.00950796294151246,-0.016781329811945245,-0.0045417393604811895,0.0,-0.002900980106156248,-0.03294573643410825,-0.009821340585621674,0.011916882173854892,0.014115251971255072,-0.000495484349031905
2017-12-17,0.006211324204782542,0.04085063808090683,0.11552915183082679,0.014492924302434096,-0.0036360785377138605,-0.03607214428857708,0.027159111139262393,0.011678205155589039,-0.010706878553553567,0.013748561177822305
2017-12-24,-0.01795727163711125,-0.028494463618640165,0.00804863075866824,0.014285561204944619,0.02368588374389269,-0.029106029106029108,0.005978034446715963,0.004547331304363356,0.0064934873184294695,0.0024547733718338627
2017-12-31,-0.0028571996746435957,0.0022135025495764182,-0.00044009257767485543,0.0,-0.006428403060386945,-0.021413276231263434,-0.03302661665256923,0.004043230914971163,0.03118287974450018,0.0008281016205768932
2018-01-07,0.06980009516266827,0.017669675292154796,0.015796468346493286,0.0,-0.020848598927839523,-0.01094091903719896,0.03409565374495793,0.014123074607277575,-0.015641537662865246,0.006382919319034341
2018-01-14,0.01186597874114037,-0.008681439430275772,0.012373236021533396,0.0,-0.0007336717266184234,-0.008849557522123797,0.011942913652956966,0.01734609450510849,0.005266233966434664,0.0069158510755669145
2018-01-21,-0.13326221643860736,0.010946814601020982,0.030134991922019294,-0.021126820348702835,0.004710571305820865,0.022321428571428603,0.007736353417140407,0.008198432944191092,-0.0063491590718696145,0.0007720690879309267
2018-01-28,-0.007994913515453783,0.056036904939175125,-0.00929469463308552,0.014388595047067021,0.012454374378335187,0.06986899563318771,-0.03894441821780559,0.018671539590546793,0.009584666907208828,0.009263756342666962
2018-02-04,-0.03037823932329342,-0.06152273317997714,-0.015455168742337322,-0.022695212698785827,-0.0195371434373266,-0.026530612244897944,-0.06419460951035527,-0.021347765542161556,-0.02004238681355297,-0.030135440619647125
2018-02-11,-0.044757158276828246,-0.05827726235088704,-0.048749495432284795,-0.04499253967096806,-0.0036898980075279475,-0.07756813417190767,-0.02548247400107695,-0.07246376647237573,-0.05059184013851736,-0.049318010665933776
2018-02-18,0.007363022026999344,0.06147568258891889,0.016767523986179533,0.04863212211557921,0.006954322743796482,0.02499999999999991,0.10691739323324279,0.05949521530603219,0.019274337101053085,0.04378439969067505
2018-02-25,-0.03720964881719868,0.0,-0.0007993634231220348,-0.007246203318954425,0.0007366846670626703,-0.028824833702882358,0.01780430251241194,-0.006693210245966252,-0.03225784952474642,-0.009565761130608252
2018-03-04,-0.017470179582806833,-0.008549553951624378,-0.021352711087555543,-0.03211691325815125,-0.012518042460807455,-0.031963470319634646,0.004045568498398433,-0.0208999177228969,-0.06206936923142958,-0.025992075585168473
